sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::01738,Banks need to,1.0,content_diversity,stop robbing people,think about their actions,revise their business models,employ educated people,be regulated,-0.012,0.775,-0.332,-0.659,-0.224,4.504154,-0.185545,0.535056,2.409973,-0.099277,3.923869,1.480836,0.000000,2.099488,0.792330
test.enc.prompt.txt::01738,Banks need to,0.0,content_diversity,have educated employees,employ highly educated workers,have skillful workforce,be a workplace for educated people,employ skilled workers,-0.033,0.947,-0.531,-0.946,-0.649,4.504154,-0.185545,0.535056,2.409973,-0.099277,3.923869,1.480836,0.000000,2.099488,0.792330
test.enc.prompt.txt::01764,He was looking,1.0,content_diversity,at me in the strangest way.,out the window.,for trouble and found it.,into a new job,under the bed.,-0.016,0.981,-0.225,-0.584,-0.188,18.396915,0.865149,0.420014,7.726966,0.363375,64.463812,2.250082,0.000000,27.075716,0.945066
test.enc.prompt.txt::01764,He was looking,0.0,content_diversity,at me with the oddest leer.,like he was too high on pills.,a little peculiar when I saw him.,queerly in my direction.,at me as though I were a ghost.,-0.014,0.968,-0.136,-0.641,-0.368,18.396915,0.865149,0.420014,7.726966,0.363375,64.463812,2.250082,0.000000,27.075716,0.945066
test.enc.prompt.txt::01705,Stop it! Just,0.0,content_diversity,you see what happens when mom finds out.,wait until mother gets home.,be ready for the wrath of our mom.,remember what mother did last time.,keep it up and mom will make sure you are sorry.,-0.015,0.974,-0.280,-0.836,-0.494,7.016416,0.412804,0.442203,3.102681,0.182543,61.559182,0.867897,0.000000,27.221656,0.383787
test.enc.prompt.txt::01714,Don't get too,0.0,content_diversity,narcissistic when you’re talking to a potential employer.,used to having good jobs without having to put in an effort.,hopeful that you’ll land your dream job because not everyone does.,caught up in trying to say the perfect thing to an interviewer.,arrogant when you’re talking to the head of a job you want.,-0.050,0.923,-0.313,-0.761,-0.384,73.572344,1.153998,0.404194,29.737479,0.466439,68.290789,1.045249,0.000000,27.602708,0.422483
test.enc.prompt.txt::01760,We're going to,0.0,content_diversity,discover the truth.,get to the bottom of this.,keep going until we find what really happened.,know as soon as the call.,keep asking until someone tells us.,-0.017,0.966,-0.222,-0.736,-0.352,12.899195,0.410922,0.514366,6.634910,0.211364,63.182184,2.250456,0.000000,32.498782,1.157558
test.enc.prompt.txt::01683,It seemed like,1.0,content_diversity,you weren't ready to forgive me,you knew what you were doing,something was bothering you,you were looking for your friend,you were crying,-0.082,0.924,-0.136,-0.709,-0.176,5.508155,0.076436,0.598584,3.297092,0.045754,33.686205,0.871120,0.000000,20.164013,0.521438
test.enc.prompt.txt::01683,It seemed like,0.0,content_diversity,you weren't willing to forgive,you weren't ready to accept my apology,you didn't want to forgive,you weren't ready to put things behind,you didn't want to smooth things out,-0.158,0.779,-0.587,-0.840,-0.675,5.508155,0.076436,0.598584,3.297092,0.045754,33.686205,0.871120,0.000000,20.164013,0.521438
test.enc.prompt.txt::01686,Talk is cheap.,0.0,content_diversity,you can stop talking,please stop talking,don't talk,please don't speak,avoid saying too much,-0.035,0.732,-0.406,-0.820,-0.661,2.141751,0.241339,0.592641,1.269290,0.143027,19.118499,0.761763,0.000000,11.330409,0.451452
test.enc.prompt.txt::01701,Aren't you worried,1.0,content_diversity,about dying on a job,that you're gonna break up,about passing that exam,about your health,your dog is gonna bite that kid,-0.035,0.950,-0.149,-0.613,-0.156,0.803017,0.182913,0.452791,0.363599,0.082821,39.835168,1.133053,0.000000,18.037005,0.513036
test.enc.prompt.txt::00680,Patrick? Is that,0.0,content_diversity,actually what you're going out in?,really the pants you want to wear? Really?,your idea of getting dressed up? Honestly.,your nicest shirt? I said wear your nicest shirt.,warm enough for this weather? I don't think so.,-0.006,0.974,-0.086,-0.769,-0.278,24.097494,0.586170,0.419940,10.119508,0.246156,44.820739,0.648052,0.000000,18.822033,0.272143
test.enc.prompt.txt::00681,A model? An,1.0,content_diversity,exquisite creature.,exciting life.,woman who makes money.,short-lived career.,worldwide traveler.,0.000,0.800,-0.415,-0.647,-0.337,13.309256,0.696375,0.508056,6.761846,0.353797,16.327529,0.590439,0.000000,8.295297,0.299976
test.enc.prompt.txt::00681,A model? An,0.0,content_diversity,life of excitement.,new destination every day.,daily dose of excitement.,day of where nothing is the same.,exciting job.,-0.032,0.947,-0.297,-0.801,-0.513,13.309256,0.696375,0.508056,6.761846,0.353797,16.327529,0.590439,0.000000,8.295297,0.299976
test.enc.prompt.txt::00682,Oh really? DAISY,1.0,content_diversity,STOP IT.,COME HERE.,LET GO.,STOP LYING,QUIT RUNNING AWAY.,-0.010,0.582,-0.301,-0.744,-0.444,-1.999357,0.297245,0.480747,-0.961185,0.142900,24.242152,0.924938,0.000000,11.654345,0.444661
test.enc.prompt.txt::00683,You think I'm,0.0,content_diversity,a truly dumb individual.,not very bright.,completely lacking intelligence.,someone who is not smart.,an extreme idiot.,-0.005,0.989,-0.442,-0.675,-0.577,7.873414,0.177164,0.489224,3.851866,0.086673,19.957308,1.072399,0.000000,9.763600,0.524644
test.enc.prompt.txt::00684,Did you know,0.0,content_diversity,"he killed his brother? Yes, he got away with it as well.",he murdered his aunt? Managed to get away it in fact.,he stabbed his mother to death? Found not guilty though.,"he killed his sister? Yes, he got away with it as well.","he shot his twin sister to death and still got away with it,",-0.143,0.795,-0.528,-0.893,-0.602,52.806299,0.985091,0.421304,22.247516,0.415023,102.014371,1.899838,0.000000,42.979084,0.800410
test.enc.prompt.txt::00686,"Ah, I see...Yes.",0.0,content_diversity,I'm sorry for all the missteps. We were ignorant.,My apologies for everything that's happened. We just weren't aware.,We had no idea. I hope you'll accept our apology for what's occurred.,I deeply regret what took place. No one had informed us.,"I'm so sincerely sorry for all of it. If we'd known, it would never have happened.",-0.031,0.948,-0.446,-0.895,-0.591,20.652479,0.405869,0.476949,9.850176,0.193579,49.845197,0.722063,0.000000,23.773609,0.344387
test.enc.prompt.txt::00687,"Oh no, I'm",1.0,content_diversity,"so sorry, it shouldn't have gone off so soon.","just joking, your nose is the perfect shape.","just off to the town, I shan't be long.",afraid it isn't good and it is going to cost you a lot of money.,"really no good at this at all, I feel such a fool.",-0.017,0.955,-0.132,-0.649,-0.222,3.751293,0.197500,0.400043,1.500678,0.079009,38.863983,1.196597,0.000000,15.547257,0.478690
test.enc.prompt.txt::00688,Where did you,0.0,content_diversity,go on vacation last summer?,did you vacationing for that great tan during the summer?,disappear to over the summer?,travel to on your summer break?,enjoy vacationing during this past summer?,-0.038,0.943,-0.425,-0.913,-0.685,22.287052,0.708113,0.420820,9.378832,0.297988,82.826699,1.017390,0.000000,34.855111,0.428138
test.enc.prompt.txt::00689,"Pardon me, but",1.0,content_diversity,I saw you seem lost.,I need to get through here.,I couldn't help overhearing what you were saying.,I dropped something over here.,can you grab something for me?,-0.038,0.953,-0.185,-0.696,-0.246,15.551531,0.312143,0.455152,7.078307,0.142073,27.795232,1.683827,0.000000,12.651050,0.766397
test.enc.prompt.txt::00689,"Pardon me, but",0.0,content_diversity,can you get that for me?,can you go get me that thing on the shelf?,are you able to hand that to me?,can you get the thing on the counter for me?,can you reach over and get that for me?,-0.148,0.809,-0.559,-0.883,-0.562,15.551531,0.312143,0.455152,7.078307,0.142073,27.795232,1.683827,0.000000,12.651050,0.766397
test.enc.prompt.txt::00690,Would you rather,1.0,content_diversity,eat in and go out somewhere?,visit a museum or go to a movie?,marry a nice guy or a bad boy?,not know that something bad was going to happen?,see me in this pink chiffon number or something tweed?,-0.025,0.951,-0.096,-0.659,-0.154,-20.261141,-0.140064,0.434336,-8.800143,-0.060835,133.626771,1.921345,0.000000,58.038915,0.834509
test.enc.prompt.txt::00691,So...there's nothing you,1.0,content_diversity,can do about it so there.,need to know that you aren't already aware of.,"can see from up here, just hills and trees.",can say to make this better. You should have stayed quiet.,"have I really need, thanks for offering though.",-0.011,0.981,-0.029,-0.645,-0.248,-0.054183,-0.043037,0.389881,-0.021125,-0.016779,73.567534,1.237848,0.000000,28.682617,0.482614
test.enc.prompt.txt::00692,What kind of,1.0,content_diversity,place is this?,tattoo is that?,job is this?,food do you like?,art is that supposed to be?,-0.051,0.944,-0.513,-0.705,-0.318,9.366083,1.030932,0.376761,3.528779,0.388415,50.158145,1.766960,0.000000,18.897657,0.665722
test.enc.prompt.txt::00693,Do you feel,1.0,content_diversity,up to going to the museum today?,like pulling your hair out when you watch politics?,like screaming at the TV when your football team is losing?,going to the grocery store for me today?,helping me move a few pieces of furniture?,-0.034,0.937,-0.236,-0.680,-0.143,25.682917,0.435702,0.485649,12.472882,0.211598,35.296465,0.455883,0.000000,17.141692,0.221399
test.enc.prompt.txt::00694,Where did Paul,0.0,content_diversity,pick up that unbelievable shirt he's got on?,manage to find that one-of-a-kind shirt?,stumble across such a unique article of clothing?,buy that colorful shirt he wears all the time?,happen upon that crazy shirt with the zigzag pattern?,-0.024,0.970,-0.302,-0.919,-0.587,21.526471,0.521695,0.458091,9.861081,0.238984,39.883270,0.561196,0.000000,18.270165,0.257079
test.enc.prompt.txt::00695,He had a,1.0,content_diversity,suit on that you wouldn't believe!,major heart attack and he's been in the ICU since.,younger brother who was a comedian or actor or something.,job in San Francisco at some tech start-up.,"very troubling lack of respect for himself, and it showed.",-0.004,0.986,-0.031,-0.523,-0.117,-10.758821,-0.187789,0.483650,-5.203506,-0.090824,56.246980,0.904950,0.000000,27.203863,0.437679
test.enc.prompt.txt::00695,He had a,0.0,content_diversity,"disturbing lack of self-esteem, which was obvious.","very low opinion of himself, and it was clear to see.",disdain for himself that he never even cared to hide.,horrible self-image and absolutely everyone knew it.,"serious case of self-hatred going on, which was palpable.",-0.025,0.959,-0.323,-0.746,-0.551,-10.758821,-0.187789,0.483650,-5.203506,-0.090824,56.246980,0.904950,0.000000,27.203863,0.437679
test.enc.prompt.txt::00696,Don't you know,0.0,content_diversity,you can't leave kids alone,you can't leave babies alone,you shouldn't leave babies without adults,you can't leave babies without someone supervising them,you mustn't leave toddlers alone,-0.177,0.782,-0.676,-0.881,-0.708,31.449286,0.747691,0.452893,14.243165,0.338624,42.829121,0.799638,0.000000,19.397014,0.362150
test.enc.prompt.txt::00698,The earth just,1.0,content_diversity,keeps getting more and more populated,can't be defined as flat,is a part of a solar system,keeps getting more and more polluted,is our only planet,-0.075,0.819,-0.099,-0.638,-0.151,15.925328,0.344830,0.516640,8.227668,0.178153,35.307877,2.075102,0.000000,18.241476,1.072082
test.enc.prompt.txt::00700,"Listen, I'm a",1.0,content_diversity,bit impatient with you.,tired guy today.,passionate artist.,very mean jackass.,animal lover.,0.000,0.800,-0.373,-0.627,-0.241,7.323871,0.476667,0.499996,3.661903,0.238332,53.045313,2.781685,0.000000,26.522422,1.390830
test.enc.prompt.txt::00700,"Listen, I'm a",0.0,content_diversity,exhausted guy with work and everything.,very tired and cranky man because of lack of sleep.,person who needs a nap.,kid who is tired from school. I'm going to bed early.,guy who's got jet lag. I'm exhausted.,-0.015,0.964,-0.308,-0.830,-0.505,7.323871,0.476667,0.499996,3.661903,0.238332,53.045313,2.781685,0.000000,26.522422,1.390830
test.enc.prompt.txt::00701,"No, I like",0.0,content_diversity,the tropical climate a lot more.,when the sun is shining and it's hot out.,"when it really heats up outside, for sure!","a nice, hot day, right up into the nineties.",spending time in the sun working up a sweat!,-0.039,0.946,-0.139,-0.721,-0.460,19.483939,0.456814,0.390032,7.599351,0.178172,53.395184,1.370503,0.000000,20.825805,0.534540
test.enc.prompt.txt::00704,"Listen, what's your",0.0,content_diversity,"damage, man? You're bugging me.","issue with me, dude? Why don't you back off?","complaint, sir? I don't understand the reason for your dissatisfaction.","malfunction, moron? You got something to say to me?","concern about this, huh? Why are you even involved?",-0.007,0.981,-0.243,-0.690,-0.514,21.499629,0.342503,0.448607,9.644886,0.153649,41.451604,0.556576,0.000000,18.595483,0.249684
test.enc.prompt.txt::00705,And how's Cecilia?,1.0,content_diversity,Is she still a total pain?,Did she recover from the virus?,"What did she have, a boy or a girl?",It must be hard for her having no legs now.,Is she still dating Cecil?,-0.045,0.941,-0.287,-0.657,-0.238,8.203089,0.036792,0.448028,3.675212,0.016484,48.398047,0.538848,0.000000,21.683671,0.241419
test.enc.prompt.txt::00705,And how's Cecilia?,0.0,content_diversity,is she still with that John chap?,is she still seeing Mickey?,is her romantic status the same as in dating Nathan?,Is she still dating Phil?,Is she still being given the runaround by that rake Neil?,-0.094,0.892,-0.477,-0.710,-0.390,8.203089,0.036792,0.448028,3.675212,0.016484,48.398047,0.538848,0.000000,21.683671,0.241419
test.enc.prompt.txt::00706,I just don't,0.0,content_diversity,understand what makes Trump hate.,comprehend the reason Trump shows such loathing.,cognize the meaning behind the hate Trump has.,see why Trump expresses such abhorrence.,really know what it is that causes Trump to show the opposite of love.,-0.045,0.950,-0.443,-0.922,-0.728,38.288374,1.034924,0.419800,16.073450,0.434461,71.569063,0.640645,0.000000,30.044675,0.268943
test.enc.prompt.txt::00707,You are a,0.0,content_diversity,"fortunate young man, that just missed you.","very lucky boy, that missed you by centimetres.","blessed boy, that nearly got you.","person with an angel, that nearly took your head off.","very lucky boy, that missed you by a hairs breadth.",-0.136,0.785,-0.373,-0.869,-0.514,55.477200,1.305967,0.378829,21.016372,0.494738,51.473588,0.809491,0.000000,19.499687,0.306659
test.enc.prompt.txt::00708,Alice? You gotta,0.0,content_diversity,stop calling me by the wrong name.,stop calling me Alice when my name is June.,"stop saying Alice, you know my name is Sarah.","stop using the wrong name, my name is Susan.","stop calling me Alice, my name is Becky.",-0.177,0.809,-0.479,-0.891,-0.443,38.971391,0.864184,0.469788,18.308279,0.405983,43.822980,0.805643,0.000000,20.587495,0.378481
test.enc.prompt.txt::00709,When I was,0.0,content_diversity,"a child, it was a very different story in this place.","not as old as I am now, everything wasn't like it is now here.","a few years younger, this place was unrecognizable compared to now.","enjoying my younger days, all these things were so far off from what they are now.","young and innocent, these kinds of affairs were not the same, to say the least.",-0.021,0.955,-0.236,-0.766,-0.561,15.246488,0.276439,0.475042,7.242723,0.131320,43.200067,0.551382,0.000000,20.521849,0.261930
test.enc.prompt.txt::00710,If my dad'd,1.0,content_diversity,been still alive he would have had something to say about this.,seen my sister he would have been so proud.,just been a little more careful he would still be here today.,walk in the room right now I would punch hum on the nose.,stuck around when I was young maybe I'd turned out better.,-0.037,0.946,-0.123,-0.646,-0.298,18.095749,0.346000,0.441123,7.982458,0.152629,85.394672,1.360672,0.000000,37.669588,0.600224
test.enc.prompt.txt::00711,"C'mon, I wouldn't",0.0,content_diversity,"purchase a dog from any other shop,","buy my fish from any other shop,",get my hamsters from any other place.,buy my guinea pigs anywhere else.,"purchase a mouse from any other shop,",-0.186,0.774,-0.509,-0.783,-0.503,47.657311,1.371699,0.433696,20.668771,0.594900,37.766447,1.150963,0.000000,16.379146,0.499168
test.enc.prompt.txt::00712,I can't see,0.0,content_diversity,what's up ahead.,in the dark.,what's going on in front of me.,what's going on ahead.,the way forward.,-0.054,0.883,-0.292,-0.791,-0.481,20.867728,0.936998,0.402600,8.401339,0.377235,9.759642,1.006921,0.000000,3.929228,0.405386
test.enc.prompt.txt::00713,Go where? You,1.0,content_diversity,"are so mysterious, I swear!",are just going to have to wait and find out.,are going to have to tell me a little more if you want to join you.,are trying to involve me in one of your little adventures again?,are not getting it out of me that easily. It's a surprise!,-0.055,0.909,-0.118,-0.749,-0.326,7.672091,0.020163,0.442385,3.394021,0.008920,72.355289,1.452624,0.000000,32.008925,0.642619
test.enc.prompt.txt::00713,Go where? You,0.0,content_diversity,will just have to be patient. You'll know soon enough.,mustn't be in such a rush. All in due time.,will not ruin the surprise. You have to bide your time.,will know everything before very long. Try to relax.,"need to calm down and pace yourself. Soon, I promise.",-0.028,0.956,-0.245,-0.775,-0.596,7.672091,0.020163,0.442385,3.394021,0.008920,72.355289,1.452624,0.000000,32.008925,0.642619
test.enc.prompt.txt::00714,It's the only,1.0,content_diversity,hope I have left.,thing I am allowed to have.,thing she left to me in her will.,food I know how to make.,way I can leave my abusive husband.,-0.041,0.948,-0.348,-0.695,-0.242,16.378414,0.601315,0.399783,6.547804,0.240395,47.454420,0.878656,0.000000,18.971449,0.351271
test.enc.prompt.txt::00714,It's the only,0.0,content_diversity,thing I inherited from her.,she decided to leave for me as an inheritance.,thing she left for me as an inheritance.,inheritance I received from her.,she left as my inheritance.,-0.102,0.794,-0.515,-0.978,-0.791,16.378414,0.601315,0.399783,6.547804,0.240395,47.454420,0.878656,0.000000,18.971449,0.351271
test.enc.prompt.txt::00715,I know how,1.0,content_diversity,"it's done, you don't have to show me.","you feel and I feel the same way, believe me.","they got themselves into this mess, but I don't how they can get out.",beautiful it can be there this time of year.,"children get on Christmas morning, and that's how I am right now.",-0.018,0.955,-0.150,-0.630,-0.186,9.193738,0.164014,0.475168,4.368567,0.077934,59.052084,0.265870,0.000000,28.059643,0.126333
test.enc.prompt.txt::00715,I know how,0.0,content_diversity,"to do it, no need to get involved.","this gets done, don't worry about me.","to handle something like this, thank you very much.","it all works, which probably surprises you.","to go about it, so just mind your own business.",-0.017,0.971,-0.192,-0.748,-0.479,9.193738,0.164014,0.475168,4.368567,0.077934,59.052084,0.265870,0.000000,28.059643,0.126333
test.enc.prompt.txt::00716,That was --,0.0,content_diversity,"a genuinely scary thing, running into them like that.","unsettling, wasn't it? I mean, seeing the two of them.",quite a scare we had. Running into them was frightening.,"very startling to me, happening across those two once more.",entirely too nerve-racking for my taste. I hate seeing them.,-0.025,0.963,-0.219,-0.762,-0.551,23.279276,0.446250,0.435615,10.140812,0.194393,57.694839,0.805100,0.000000,25.132763,0.350714
test.enc.prompt.txt::00718,Is it your,0.0,content_diversity,greatest chance that you have ever had.,largest moment to seize.,most wonderful potential thing to grab hold of.,best good shot you've experienced.,most beneficial moment to utilize the best possible circumstance.,-0.022,0.963,-0.235,-0.809,-0.542,18.657109,0.696828,0.421693,7.867565,0.293847,70.169048,0.963669,0.000000,29.589770,0.406372
test.enc.prompt.txt::00719,That's gotta kill,1.0,content_diversity,anyone who tries it.,everyone alive.,pesky ants really well.,the economy.,the earth's environment.,-0.008,0.787,-0.323,-0.623,-0.212,11.221501,0.727294,0.387256,4.345588,0.281648,39.023681,1.251696,0.000000,15.112137,0.484726
test.enc.prompt.txt::00719,That's gotta kill,0.0,content_diversity,annoying ants superbly.,irritating ants effectively.,ants that are bothering you successfully.,those burdensome ants without any trouble.,bothersome ants very well.,-0.049,0.964,-0.393,-0.963,-0.765,11.221501,0.727294,0.387256,4.345588,0.281648,39.023681,1.251696,0.000000,15.112137,0.484726
test.enc.prompt.txt::00720,Milo. Surprised he's,1.0,content_diversity,still alive.,working there.,disappeared over the winter.,having kids.,homeless now.,0.000,0.800,-0.380,-0.662,-0.199,7.990986,0.329801,0.556072,4.443565,0.183393,14.354335,0.340998,0.000000,7.982047,0.189620
test.enc.prompt.txt::00720,Milo. Surprised he's,0.0,content_diversity,not under the ground by now.,still breathing after his shenanigans.,in one piece after his stunts.,not two feet under already.,walking around on two legs and not buried.,-0.028,0.952,-0.150,-0.691,-0.279,7.990986,0.329801,0.556072,4.443565,0.183393,14.354335,0.340998,0.000000,7.982047,0.189620
test.enc.prompt.txt::00722,The content filer,0.0,content_diversity,didn't come to work today,is missing from work,is not here,skipped the job today,didn't arrive today,-0.031,0.947,-0.226,-0.721,-0.649,26.076693,1.455712,0.400159,10.434816,0.582516,14.053261,1.018393,0.000000,5.623535,0.407519
test.enc.prompt.txt::00723,You really wrote,1.0,content_diversity,"a great play, they loved it.",her a letter saying that you loved her?,him a ticket for being 1 mph over the limit?,"the book on that one, I cannot tell you anything to help.",that on the staff room wall?,-0.029,0.957,-0.179,-0.589,-0.100,22.768362,0.167444,0.342123,7.789578,0.057286,68.396421,0.963786,0.000000,23.399983,0.329733
test.enc.prompt.txt::00723,You really wrote,0.0,content_diversity,"a fantastic book, it got rave reviews.","a moving song, it nearly made me cry.",some heartwarming poetry there.,"a clever and funny Haku, well done.","a meaningful letter, it made your point so well.",-0.028,0.960,-0.325,-0.658,-0.360,22.768362,0.167444,0.342123,7.789578,0.057286,68.396421,0.963786,0.000000,23.399983,0.329733
test.enc.prompt.txt::00724,Everything I do,1.0,content_diversity,turns out to be wrong.,works out to hurt someone somehow.,is a great success,is a total failure.,is so much fun.,-0.038,0.934,-0.264,-0.708,-0.364,10.969806,0.341191,0.452236,4.960945,0.154299,62.812733,1.686883,0.000000,28.406198,0.762870
test.enc.prompt.txt::00724,Everything I do,0.0,content_diversity,works out perfectly.,ends up flawless.,has a perfect result.,is without any fault.,is completely impeccable.,-0.006,0.788,-0.409,-0.792,-0.710,10.969806,0.341191,0.452236,4.960945,0.154299,62.812733,1.686883,0.000000,28.406198,0.762870
test.enc.prompt.txt::00725,You've been coming,1.0,content_diversity,To practice so rare,"At me for a while, without success",To my house so often,At the wrong classroom,To wrong restaurant,-0.029,0.957,-0.148,-0.614,-0.187,16.834434,0.640079,0.315360,5.308907,0.201855,42.251187,1.378309,0.000000,13.324335,0.434664
test.enc.prompt.txt::00730,Ready for number,0.0,content_diversity,computations to begin. Standing by.,integration starting in three...two...one.,"set two-two-eight, next in the sequence.",twelve to be powered down and restarted.,six circuit to transmit to number twelve.,-0.021,0.966,-0.096,-0.726,-0.271,20.741512,0.522190,0.358536,7.436570,0.187224,48.737880,1.076701,0.000000,17.474264,0.386036
test.enc.prompt.txt::00731,I know you,1.0,content_diversity,have your heart in the right place.,want to help me but I can't deal with it right now.,earn some more money but there are no openings right now.,get better grades so you need to start studying more.,want to have children so have you considered adoption?,-0.031,0.942,-0.177,-0.648,-0.183,9.096299,0.131073,0.523193,4.759120,0.068576,64.187329,0.809271,0.000000,33.582362,0.423405
test.enc.prompt.txt::00732,...You wanna work,1.0,content_diversity,or you wanna just sit around?,out what is is all about or do you not care?,this through or shall we just call it a day?,out or are you too tired?,towards a greater good or just look out for yourself?,-0.047,0.944,-0.092,-0.734,-0.283,15.771527,0.475452,0.419393,6.614467,0.199401,55.408529,0.823362,0.000000,23.237947,0.345312
test.enc.prompt.txt::00733,Could it be,1.0,content_diversity,that he just love the taste of meat?,true when they say he is a cheater?,the end of the world?,the start of something new?,that we just don't need to work in an office?,-0.031,0.956,-0.225,-0.706,-0.093,2.171986,0.427997,0.418539,0.909061,0.179133,73.807366,1.313939,0.000000,30.891270,0.549935
test.enc.prompt.txt::00734,Every entry was,0.0,content_diversity,"blocked, the place was locked up tight.","impassable, we couldnt get in,they couldnt get out.","sealed, there was no way in at all.",bricked up. It looked like it had been for years.,locked and nobody had a key so we couldn't get in.,-0.017,0.954,-0.177,-0.758,-0.520,17.757062,0.500046,0.415245,7.373528,0.207641,40.249164,0.385705,0.000000,16.713256,0.160162
test.enc.prompt.txt::00736,"Get the backslash,",1.0,content_diversity,and exclamation mark,and use it to divide two numbers,"and if you don't know where it is, then find out",and put it in the middle of the sentence,it is easy to use it,-0.047,0.938,-0.072,-0.661,-0.181,16.469179,0.058592,0.503530,8.292718,0.029503,44.075768,0.940673,0.000000,22.193450,0.473656
test.enc.prompt.txt::00738,Me too! Were,1.0,content_diversity,the others all into it as well?,all the red ones gone by then?,those responsible all caught?,the stairs hard for you to climb as well in your condition?,we the only ones picked or are more coming later?,-0.029,0.965,-0.139,-0.715,-0.211,2.810787,0.388340,0.338867,0.952483,0.131596,99.695104,0.854923,0.000000,33.783372,0.289705
test.enc.prompt.txt::00739,What've you got,1.0,content_diversity,in your purse,after this class,on a menu,on your schedule,with my sister,-0.013,0.573,-0.257,-0.589,-0.207,2.068793,0.369273,0.402550,0.832793,0.148651,11.201183,1.446970,0.000000,4.509035,0.582478
test.enc.prompt.txt::00739,What've you got,0.0,content_diversity,in your bag,in your fannypack,in that backpack,in that shoulderbag,in that pouch,-0.133,0.447,-0.563,-0.838,-0.619,2.068793,0.369273,0.402550,0.832793,0.148651,11.201183,1.446970,0.000000,4.509035,0.582478
test.enc.prompt.txt::00740,"So, when you",1.0,content_diversity,"lock the front door, turn on the alarm, okay?","get to Mission Drive, make a left and you'll see the place on the right hand side.","wake up in the morning, make sure to call me first thing.","know what you want, I'll be right over there.","start acting like that, that's when I don't want to be around you.",-0.026,0.960,-0.080,-0.685,-0.140,11.000788,0.224026,0.491391,5.405693,0.110085,110.769666,0.746233,0.000000,54.431267,0.366693
test.enc.prompt.txt::00741,That's great. I,1.0,content_diversity,am so glad you received such exciting news!,am just so relieved to find out you're okay!,had a feeling it would all work out for you.,never know what to expect when they get involved.,"was imagining the most awful things, so I'm glad it's all good.",-0.019,0.967,-0.148,-0.673,-0.404,-6.966796,0.076235,0.503239,-3.505966,0.038364,88.885346,0.893413,0.000000,44.730604,0.449601
test.enc.prompt.txt::00741,That's great. I,0.0,content_diversity,was confident that everything would be okay.,was pretty sure things would be fine.,knew deep down that it would all get sorted out.,never doubted that it would be a happy ending.,can always count on you to work through the snags.,-0.051,0.931,-0.329,-0.660,-0.579,-6.966796,0.076235,0.503239,-3.505966,0.038364,88.885346,0.893413,0.000000,44.730604,0.449601
test.enc.prompt.txt::00742,"Yeah, they dig",1.0,content_diversity,up dinosaur bones.,for gold.,the good life.,in the sand.,for pirates treasure.,-0.015,0.571,-0.389,-0.660,-0.219,1.949224,0.641891,0.297983,0.580836,0.191273,43.775898,1.128342,0.000000,13.044474,0.336227
test.enc.prompt.txt::00742,"Yeah, they dig",0.0,content_diversity,a life of leisure.,all play and no work.,living high on the hog.,getting everything they want from life.,a life of fun and play.,-0.044,0.922,-0.191,-0.735,-0.286,1.949224,0.641891,0.297983,0.580836,0.191273,43.775898,1.128342,0.000000,13.044474,0.336227
test.enc.prompt.txt::00743,It's how on-line,0.0,content_diversity,companies operate now.,stores put themelves out there.,pharmacys sell stuff nowadays.,pet shops do a lot of their business these days.,"banks work, its really handy  actually.",0.000,1.000,-0.162,-0.705,-0.333,-2.448430,0.078250,0.345738,-0.846516,0.027054,107.626556,2.382928,0.000000,37.210634,0.823870
test.enc.prompt.txt::00745,"Oh, man. I'd",1.0,content_diversity,kill for a beer right now.,love to see her in the shower!,do anything for a good nights sleep.,"like to help you but I can't, I have to be somewhere.","give you it right back next week, I swear.",-0.021,0.955,-0.108,-0.635,-0.171,-2.659115,-0.045899,0.438902,-1.167090,-0.020145,62.101234,0.436215,0.000000,27.256342,0.191456
test.enc.prompt.txt::00746,I don't know,1.0,content_diversity,which way we're supposed to go and I'm low on gas.,"which one I'd rather have, the prawns of the lamb.","where she gets off talking to me like that, the little snot.","I left those goddamn keys, I'm losing my mind.",what I was thinking when I took this apartment.,-0.013,0.973,-0.096,-0.583,-0.085,28.767217,0.456623,0.389057,11.192075,0.177652,60.075269,1.012175,0.000000,23.372679,0.393793
test.enc.prompt.txt::00746,I don't know,0.0,content_diversity,where my mind was when I agreed to move in here.,why I ever decided to rent this place.,what could have possessed me to decide on this house.,led me to believe living here would be a good idea.,what I ever saw in this miserable little hovel.,-0.040,0.942,-0.275,-0.780,-0.341,28.767217,0.456623,0.389057,11.192075,0.177652,60.075269,1.012175,0.000000,23.372679,0.393793
