sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::00686,"Ah, I see...Yes.",1.0,content_diversity,Now I understand everything. It's much clearer seeing it written down.,I apologize for all of the problems we've had. We didn't know.,I hadn't looked at the painting in quite that way before.,You're the first one who's been able to explain cold fusion to me.,"Well, I understand why he's infatuated. She's quite beautiful.",-0.022,0.968,-0.156,-0.632,-0.181,-6.869823,-0.070057,0.493805,-3.392355,-0.034594,29.966719,0.295369,0.000000,14.797725,0.145855
test.enc.prompt.txt::00686,"Ah, I see...Yes.",0.0,content_diversity,I'm sorry for all the missteps. We were ignorant.,My apologies for everything that's happened. We just weren't aware.,We had no idea. I hope you'll accept our apology for what's occurred.,I deeply regret what took place. No one had informed us.,"I'm so sincerely sorry for all of it. If we'd known, it would never have happened.",-0.031,0.948,-0.446,-0.895,-0.591,-6.869823,-0.070057,0.493805,-3.392355,-0.034594,29.966719,0.295369,0.000000,14.797725,0.145855
test.enc.prompt.txt::00687,"Oh no, I'm",1.0,content_diversity,"so sorry, it shouldn't have gone off so soon.","just joking, your nose is the perfect shape.","just off to the town, I shan't be long.",afraid it isn't good and it is going to cost you a lot of money.,"really no good at this at all, I feel such a fool.",-0.017,0.955,-0.132,-0.649,-0.222,3.751293,0.197500,0.400043,1.500678,0.079009,38.863983,1.196597,0.000000,15.547257,0.478690
test.enc.prompt.txt::00687,"Oh no, I'm",0.0,content_diversity,"about to go to the cinema, goodbye for now.","just going to the toilet, won't be a tick.","going to the museum today, I won't be too long though.","just off to the seaside, I will see you later.","acually going to the bakers, I will be quite quck about it though.",-0.109,0.880,-0.175,-0.689,-0.212,3.751293,0.197500,0.400043,1.500678,0.079009,38.863983,1.196597,0.000000,15.547257,0.478690
test.enc.prompt.txt::00688,Where did you,1.0,content_diversity,go last summer?,vacation in the winter?,go to lunch today?,see him at?,shop at for this gift?,-0.006,0.989,-0.186,-0.728,-0.263,2.588745,0.454963,0.321198,0.831499,0.146133,32.349031,1.995565,0.000000,10.390435,0.640971
test.enc.prompt.txt::00688,Where did you,0.0,content_diversity,go on vacation last summer?,did you vacationing for that great tan during the summer?,disappear to over the summer?,travel to on your summer break?,enjoy vacationing during this past summer?,-0.038,0.943,-0.425,-0.913,-0.685,2.588745,0.454963,0.321198,0.831499,0.146133,32.349031,1.995565,0.000000,10.390435,0.640971
test.enc.prompt.txt::00689,"Pardon me, but",1.0,content_diversity,I saw you seem lost.,I need to get through here.,I couldn't help overhearing what you were saying.,I dropped something over here.,can you grab something for me?,-0.038,0.953,-0.185,-0.696,-0.246,15.551531,0.312143,0.455152,7.078307,0.142073,27.795232,1.683827,0.000000,12.651050,0.766397
test.enc.prompt.txt::00689,"Pardon me, but",0.0,content_diversity,can you get that for me?,can you go get me that thing on the shelf?,are you able to hand that to me?,can you get the thing on the counter for me?,can you reach over and get that for me?,-0.148,0.809,-0.559,-0.883,-0.562,15.551531,0.312143,0.455152,7.078307,0.142073,27.795232,1.683827,0.000000,12.651050,0.766397
test.enc.prompt.txt::00690,Would you rather,1.0,content_diversity,eat in and go out somewhere?,visit a museum or go to a movie?,marry a nice guy or a bad boy?,not know that something bad was going to happen?,see me in this pink chiffon number or something tweed?,-0.025,0.951,-0.096,-0.659,-0.154,-20.261141,-0.140064,0.434336,-8.800143,-0.060835,133.626771,1.921345,0.000000,58.038915,0.834509
test.enc.prompt.txt::00690,Would you rather,0.0,content_diversity,be aware of bad luck in your future or be in the dark?,know if a terrible event were on the horizon or not?,have knowledge of an unfortunate future or be oblivious?,"always know what was coming, even if it was bad, or be clueless?",know what bad things to expect or just be surprised by whatever happened?,-0.055,0.920,-0.268,-0.838,-0.604,-20.261141,-0.140064,0.434336,-8.800143,-0.060835,133.626771,1.921345,0.000000,58.038915,0.834509
test.enc.prompt.txt::00691,So...there's nothing you,1.0,content_diversity,can do about it so there.,need to know that you aren't already aware of.,"can see from up here, just hills and trees.",can say to make this better. You should have stayed quiet.,"have I really need, thanks for offering though.",-0.011,0.981,-0.029,-0.645,-0.248,-0.054183,-0.043037,0.389881,-0.021125,-0.016779,73.567534,1.237848,0.000000,28.682617,0.482614
test.enc.prompt.txt::00691,So...there's nothing you,0.0,content_diversity,have got that I can  make use of. Thanks anyway though.,have offered that I really need.,"have on display that I haven't already got, thanks for taking the time though,",gave me that I really need.,are selling that I need really.,-0.132,0.884,-0.322,-0.893,-0.493,-0.054183,-0.043037,0.389881,-0.021125,-0.016779,73.567534,1.237848,0.000000,28.682617,0.482614
test.enc.prompt.txt::00692,What kind of,1.0,content_diversity,place is this?,tattoo is that?,job is this?,food do you like?,art is that supposed to be?,-0.051,0.944,-0.513,-0.705,-0.318,9.366083,1.030932,0.376761,3.528779,0.388415,50.158145,1.766960,0.000000,18.897657,0.665722
test.enc.prompt.txt::00692,What kind of,0.0,content_diversity,food is your favorite?,food would you like to eat?,things do you like to eat?,foods are the best?,cuisine is your favorite?,-0.084,0.816,-0.506,-0.929,-0.750,9.366083,1.030932,0.376761,3.528779,0.388415,50.158145,1.766960,0.000000,18.897657,0.665722
test.enc.prompt.txt::00693,Do you feel,1.0,content_diversity,up to going to the museum today?,like pulling your hair out when you watch politics?,like screaming at the TV when your football team is losing?,going to the grocery store for me today?,helping me move a few pieces of furniture?,-0.034,0.937,-0.236,-0.680,-0.143,25.682917,0.435702,0.485649,12.472882,0.211598,35.296465,0.455883,0.000000,17.141692,0.221399
test.enc.prompt.txt::00693,Do you feel,0.0,content_diversity,"like throwing a brick at the TV when you watch the daily ""briefings?""",like poking your eye out with a sharp stick when political stuff is on TV?,like screaming at the top of your lungs when you see White House people lying to the public?,like turning the channel when the political bigots come on TV?,like crying when you see what our once-proud White House is reduced to?,-0.071,0.907,-0.346,-0.767,-0.310,25.682917,0.435702,0.485649,12.472882,0.211598,35.296465,0.455883,0.000000,17.141692,0.221399
test.enc.prompt.txt::00694,Where did Paul,1.0,content_diversity,go so early this morning?,get that outrageous shirt that he's wearing?,learn to speak Portuguese?,meet his second wife?,"leave his keys, does anyone know? He's panicking right now.",-0.003,0.987,-0.101,-0.638,-0.117,-17.957257,0.030621,0.439043,-7.884009,0.013444,114.376645,1.283205,0.000000,50.216271,0.563382
test.enc.prompt.txt::00694,Where did Paul,0.0,content_diversity,pick up that unbelievable shirt he's got on?,manage to find that one-of-a-kind shirt?,stumble across such a unique article of clothing?,buy that colorful shirt he wears all the time?,happen upon that crazy shirt with the zigzag pattern?,-0.024,0.970,-0.302,-0.919,-0.587,-17.957257,0.030621,0.439043,-7.884009,0.013444,114.376645,1.283205,0.000000,50.216271,0.563382
test.enc.prompt.txt::00695,He had a,1.0,content_diversity,suit on that you wouldn't believe!,major heart attack and he's been in the ICU since.,younger brother who was a comedian or actor or something.,job in San Francisco at some tech start-up.,"very troubling lack of respect for himself, and it showed.",-0.004,0.986,-0.031,-0.523,-0.117,-10.758821,-0.187789,0.483650,-5.203506,-0.090824,56.246980,0.904950,0.000000,27.203863,0.437679
test.enc.prompt.txt::00695,He had a,0.0,content_diversity,"disturbing lack of self-esteem, which was obvious.","very low opinion of himself, and it was clear to see.",disdain for himself that he never even cared to hide.,horrible self-image and absolutely everyone knew it.,"serious case of self-hatred going on, which was palpable.",-0.025,0.959,-0.323,-0.746,-0.551,-10.758821,-0.187789,0.483650,-5.203506,-0.090824,56.246980,0.904950,0.000000,27.203863,0.437679
test.enc.prompt.txt::00696,Don't you know,1.0,content_diversity,you have to take me out first,you cant leave toddlers alone,you should be more careful,about basics of economy,that he is my best friend,-0.011,0.985,-0.104,-0.618,-0.106,0.195285,-0.011343,0.460836,0.089994,-0.005227,32.232484,1.263694,0.000000,14.853879,0.582355
test.enc.prompt.txt::00696,Don't you know,0.0,content_diversity,you can't leave kids alone,you can't leave babies alone,you shouldn't leave babies without adults,you can't leave babies without someone supervising them,you mustn't leave toddlers alone,-0.177,0.782,-0.676,-0.881,-0.708,0.195285,-0.011343,0.460836,0.089994,-0.005227,32.232484,1.263694,0.000000,14.853879,0.582355
test.enc.prompt.txt::00697,I mean no,1.0,content_diversity,"so it's no, okay?","man should ever have to live like that, set him free.","harm, I just need answers.","money could buy such a beautiful thing, it is priceless.",offence but your breath absolutely honks.,0.000,1.000,-0.077,-0.548,-0.151,-9.345251,-0.304155,0.373541,-3.490836,-0.113615,67.035421,1.937551,0.000000,25.040491,0.723755
test.enc.prompt.txt::00697,I mean no,0.0,content_diversity,"harm, I just need to get our of here.","malice, I just need to escape this place.","ill intent, I just have to have answers.","harm, let me take the boy and I am gone.","harm, I just want to be with her, she is everything to me.",-0.092,0.884,-0.343,-0.838,-0.517,-9.345251,-0.304155,0.373541,-3.490836,-0.113615,67.035421,1.937551,0.000000,25.040491,0.723755
test.enc.prompt.txt::00698,The earth just,1.0,content_diversity,keeps getting more and more populated,can't be defined as flat,is a part of a solar system,keeps getting more and more polluted,is our only planet,-0.075,0.819,-0.099,-0.638,-0.151,15.925328,0.344830,0.516640,8.227668,0.178153,35.307877,2.075102,0.000000,18.241476,1.072082
test.enc.prompt.txt::00698,The earth just,0.0,content_diversity,keeps getting more crowded,continues being more populated,is a home to more people,is being overcrowded,keeps being home to more people than ever,-0.077,0.843,-0.342,-0.778,-0.681,15.925328,0.344830,0.516640,8.227668,0.178153,35.307877,2.075102,0.000000,18.241476,1.072082
test.enc.prompt.txt::00699,"Listen, if anything",1.0,content_diversity,you should apologise,he can only help you,happens to him it's your responsibility,"happens between us, we can't be friends",you should be more careful,-0.033,0.952,-0.178,-0.672,-0.202,16.164396,0.418192,0.520491,8.413420,0.217665,51.743169,0.962544,0.000000,26.931847,0.500995
test.enc.prompt.txt::00699,"Listen, if anything",0.0,content_diversity,you should say sorry,you need to apologise for your behaviour,you need to tell him you're sorry,you gotta say sorry first,i think you should be the one to apologise,-0.089,0.879,-0.409,-0.813,-0.762,16.164396,0.418192,0.520491,8.413420,0.217665,51.743169,0.962544,0.000000,26.931847,0.500995
test.enc.prompt.txt::00700,"Listen, I'm a",1.0,content_diversity,bit impatient with you.,tired guy today.,passionate artist.,very mean jackass.,animal lover.,0.000,0.800,-0.373,-0.627,-0.241,7.323871,0.476667,0.499996,3.661903,0.238332,53.045313,2.781685,0.000000,26.522422,1.390830
test.enc.prompt.txt::00700,"Listen, I'm a",0.0,content_diversity,exhausted guy with work and everything.,very tired and cranky man because of lack of sleep.,person who needs a nap.,kid who is tired from school. I'm going to bed early.,guy who's got jet lag. I'm exhausted.,-0.015,0.964,-0.308,-0.830,-0.505,7.323871,0.476667,0.499996,3.661903,0.238332,53.045313,2.781685,0.000000,26.522422,1.390830
test.enc.prompt.txt::00701,"No, I like",1.0,content_diversity,the warm weather much better.,how free and easygoing she always is.,how they tried to put one over on us again.,what you've done with the new house!,"all of your old friends, I've told you that!",-0.006,0.989,-0.099,-0.619,-0.150,13.078861,0.366450,0.381473,4.989235,0.139791,53.396052,0.986786,0.000000,20.369164,0.376432
test.enc.prompt.txt::00701,"No, I like",0.0,content_diversity,the tropical climate a lot more.,when the sun is shining and it's hot out.,"when it really heats up outside, for sure!","a nice, hot day, right up into the nineties.",spending time in the sun working up a sweat!,-0.039,0.946,-0.139,-0.721,-0.460,13.078861,0.366450,0.381473,4.989235,0.139791,53.396052,0.986786,0.000000,20.369164,0.376432
test.enc.prompt.txt::00702,According to his,1.0,content_diversity,story the two of them never met.,phone records he phoned her about 4:55 pm,statistics the car should easily win the race.,watch it was almost noon.,mother he was a pretty nasty kid as well.,-0.010,0.978,-0.173,-0.559,-0.077,15.453496,0.411856,0.385633,5.959370,0.158825,54.572797,0.860682,0.000000,21.045045,0.331907
test.enc.prompt.txt::00702,According to his,0.0,content_diversity,mother he was a horrible child as well.,mother even when he was young he was trouble.,parents he was a rotten person as he grew up as well.,"mother he was never a nice person, almost not since he was old enough to talk.",mother hehad quite the temper as a young boy.,-0.112,0.877,-0.384,-0.870,-0.620,15.453496,0.411856,0.385633,5.959370,0.158825,54.572797,0.860682,0.000000,21.045045,0.331907
test.enc.prompt.txt::00703,He does? You're,1.0,content_diversity,totally sure about that?,telling me he is a ballet dancer in his spare time?,"bound to say that though, he is your father after all.",playing a very dangerous game there if that is true?,"joking of course, he never used to be a woman for real!",-0.022,0.962,0.001,-0.620,-0.138,9.747797,0.175611,0.457458,4.459205,0.080335,84.358255,0.704416,0.000000,38.590338,0.322241
test.enc.prompt.txt::00703,He does? You're,0.0,content_diversity,telling me he is a butcher in his spare time?,expecting me to believe in his spare time he hunts badgers?,telling me he is a plate spinner in his spare time?,"kidding, he is never a plumber in his spare time, he's a doctor!",telling me he is a lion tamer in his spare time?,-0.276,0.726,-0.561,-0.824,-0.359,9.747797,0.175611,0.457458,4.459205,0.080335,84.358255,0.704416,0.000000,38.590338,0.322241
test.enc.prompt.txt::00704,"Listen, what's your",1.0,content_diversity,"name again, if you don't mind?","problem, buddy? You've been on my ass all night.",phone number? I want to call you about this.,asking price. I am very interested.,husband do for a living? He looks like the architect type.,-0.005,0.990,-0.029,-0.642,-0.188,-10.518147,-0.013331,0.437796,-4.604802,-0.005836,96.181994,0.958508,0.000000,42.108085,0.419631
test.enc.prompt.txt::00704,"Listen, what's your",0.0,content_diversity,"damage, man? You're bugging me.","issue with me, dude? Why don't you back off?","complaint, sir? I don't understand the reason for your dissatisfaction.","malfunction, moron? You got something to say to me?","concern about this, huh? Why are you even involved?",-0.007,0.981,-0.243,-0.690,-0.514,-10.518147,-0.013331,0.437796,-4.604802,-0.005836,96.181994,0.958508,0.000000,42.108085,0.419631
test.enc.prompt.txt::00705,And how's Cecilia?,1.0,content_diversity,Is she still a total pain?,Did she recover from the virus?,"What did she have, a boy or a girl?",It must be hard for her having no legs now.,Is she still dating Cecil?,-0.045,0.941,-0.287,-0.657,-0.238,8.203089,0.036792,0.448028,3.675212,0.016484,48.398047,0.538848,0.000000,21.683671,0.241419
test.enc.prompt.txt::00705,And how's Cecilia?,0.0,content_diversity,is she still with that John chap?,is she still seeing Mickey?,is her romantic status the same as in dating Nathan?,Is she still dating Phil?,Is she still being given the runaround by that rake Neil?,-0.094,0.892,-0.477,-0.710,-0.390,8.203089,0.036792,0.448028,3.675212,0.016484,48.398047,0.538848,0.000000,21.683671,0.241419
test.enc.prompt.txt::00706,I just don't,1.0,content_diversity,understand him.,get why Trump is so hateful.,care about spiders much.,want to go on vacation during the coronavirus.,think that it is safe to do that.,-0.005,0.979,-0.238,-0.612,-0.104,10.807864,0.426852,0.430262,4.650212,0.183658,79.599070,1.415179,0.000000,34.248444,0.608898
test.enc.prompt.txt::00706,I just don't,0.0,content_diversity,understand what makes Trump hate.,comprehend the reason Trump shows such loathing.,cognize the meaning behind the hate Trump has.,see why Trump expresses such abhorrence.,really know what it is that causes Trump to show the opposite of love.,-0.045,0.950,-0.443,-0.922,-0.728,10.807864,0.426852,0.430262,4.650212,0.183658,79.599070,1.415179,0.000000,34.248444,0.608898
test.enc.prompt.txt::00707,You are a,1.0,content_diversity,very fat man indeed!,"blot on the landscape of humanity, sort yourself out.",mere two miles from the very centre of the earth.,"very lucky boy, that missed you by inches.","bit of a tease madam, I like it!",-0.019,0.969,-0.047,-0.566,-0.134,10.901739,-0.081983,0.372729,4.063389,-0.030557,57.058991,1.368240,0.000000,21.267515,0.509982
test.enc.prompt.txt::00707,You are a,0.0,content_diversity,"fortunate young man, that just missed you.","very lucky boy, that missed you by centimetres.","blessed boy, that nearly got you.","person with an angel, that nearly took your head off.","very lucky boy, that missed you by a hairs breadth.",-0.136,0.785,-0.373,-0.869,-0.514,10.901739,-0.081983,0.372729,4.063389,-0.030557,57.058991,1.368240,0.000000,21.267515,0.509982
test.enc.prompt.txt::00708,Alice? You gotta,1.0,content_diversity,take a look at this outside.,be kidding me!,"trust me on this one, it will all work out,","stop doing that to yourself, you will make yourself ill.",stop calling me Alice when my name is Joan!,-0.009,0.979,-0.051,-0.656,-0.166,-6.451034,-0.173638,0.505070,-3.258225,-0.087700,79.370391,0.862737,0.000000,40.087619,0.435743
test.enc.prompt.txt::00708,Alice? You gotta,0.0,content_diversity,stop calling me by the wrong name.,stop calling me Alice when my name is June.,"stop saying Alice, you know my name is Sarah.","stop using the wrong name, my name is Susan.","stop calling me Alice, my name is Becky.",-0.177,0.809,-0.479,-0.891,-0.443,-6.451034,-0.173638,0.505070,-3.258225,-0.087700,79.370391,0.862737,0.000000,40.087619,0.435743
test.enc.prompt.txt::00709,When I was,1.0,content_diversity,"young, things were very different around here.","there this morning, they said they didn't even know you.","in Acapulco, I met a man who owned three houses.","trying to get the job, you were no help whatsoever.","still drinking, this was the kind of night where anything could happen.",-0.008,0.980,-0.191,-0.647,-0.139,7.043754,0.302380,0.487002,3.430321,0.147260,43.203460,0.711993,0.000000,21.040159,0.346742
test.enc.prompt.txt::00709,When I was,0.0,content_diversity,"a child, it was a very different story in this place.","not as old as I am now, everything wasn't like it is now here.","a few years younger, this place was unrecognizable compared to now.","enjoying my younger days, all these things were so far off from what they are now.","young and innocent, these kinds of affairs were not the same, to say the least.",-0.021,0.955,-0.236,-0.766,-0.561,7.043754,0.302380,0.487002,3.430321,0.147260,43.203460,0.711993,0.000000,21.040159,0.346742
test.enc.prompt.txt::00710,If my dad'd,1.0,content_diversity,been still alive he would have had something to say about this.,seen my sister he would have been so proud.,just been a little more careful he would still be here today.,walk in the room right now I would punch hum on the nose.,stuck around when I was young maybe I'd turned out better.,-0.037,0.946,-0.123,-0.646,-0.298,18.095749,0.346000,0.441123,7.982458,0.152629,85.394672,1.360672,0.000000,37.669588,0.600224
test.enc.prompt.txt::00710,If my dad'd,0.0,content_diversity,seen my brother he would have been very proud,seen my mother he would have been so proud,seen my cousin he would have been extremely proud,seen me he would have been so proud,seen his sister he would have been immensely proud,-0.352,0.678,-0.729,-0.982,-0.666,18.095749,0.346000,0.441123,7.982458,0.152629,85.394672,1.360672,0.000000,37.669588,0.600224
test.enc.prompt.txt::00711,"C'mon, I wouldn't",1.0,content_diversity,"let anything happen to you, trust me.","sell you a faulty one, its 100% okay.","lie about this, it is too important.",be doing it myself it were in the least bit dangerous.,"buy a cat from any other shop,",-0.007,0.985,-0.095,-0.629,-0.247,10.980227,0.116291,0.388805,4.269170,0.045215,94.891831,1.482518,0.000000,36.894439,0.576411
test.enc.prompt.txt::00711,"C'mon, I wouldn't",0.0,content_diversity,"purchase a dog from any other shop,","buy my fish from any other shop,",get my hamsters from any other place.,buy my guinea pigs anywhere else.,"purchase a mouse from any other shop,",-0.186,0.774,-0.509,-0.783,-0.503,10.980227,0.116291,0.388805,4.269170,0.045215,94.891831,1.482518,0.000000,36.894439,0.576411
test.enc.prompt.txt::00712,I can't see,1.0,content_diversity,the light.,where I'm going.,what you mean.,doing anything like that.,following any type of plan.,0.000,1.000,-0.254,-0.624,-0.433,-4.346989,0.026481,0.461614,-2.006631,0.012224,42.348990,1.908059,0.000000,19.548888,0.880787
test.enc.prompt.txt::00712,I can't see,0.0,content_diversity,what's up ahead.,in the dark.,what's going on in front of me.,what's going on ahead.,the way forward.,-0.054,0.883,-0.292,-0.791,-0.481,-4.346989,0.026481,0.461614,-2.006631,0.012224,42.348990,1.908059,0.000000,19.548888,0.880787
test.enc.prompt.txt::00713,Go where? You,1.0,content_diversity,"are so mysterious, I swear!",are just going to have to wait and find out.,are going to have to tell me a little more if you want to join you.,are trying to involve me in one of your little adventures again?,are not getting it out of me that easily. It's a surprise!,-0.055,0.909,-0.118,-0.749,-0.326,7.672091,0.020163,0.442385,3.394021,0.008920,72.355289,1.452624,0.000000,32.008925,0.642619
test.enc.prompt.txt::00713,Go where? You,0.0,content_diversity,will just have to be patient. You'll know soon enough.,mustn't be in such a rush. All in due time.,will not ruin the surprise. You have to bide your time.,will know everything before very long. Try to relax.,"need to calm down and pace yourself. Soon, I promise.",-0.028,0.956,-0.245,-0.775,-0.596,7.672091,0.020163,0.442385,3.394021,0.008920,72.355289,1.452624,0.000000,32.008925,0.642619
test.enc.prompt.txt::00714,It's the only,1.0,content_diversity,hope I have left.,thing I am allowed to have.,thing she left to me in her will.,food I know how to make.,way I can leave my abusive husband.,-0.041,0.948,-0.348,-0.695,-0.242,16.378414,0.601315,0.399783,6.547804,0.240395,47.454420,0.878656,0.000000,18.971449,0.351271
test.enc.prompt.txt::00714,It's the only,0.0,content_diversity,thing I inherited from her.,she decided to leave for me as an inheritance.,thing she left for me as an inheritance.,inheritance I received from her.,she left as my inheritance.,-0.102,0.794,-0.515,-0.978,-0.791,16.378414,0.601315,0.399783,6.547804,0.240395,47.454420,0.878656,0.000000,18.971449,0.351271
test.enc.prompt.txt::00715,I know how,1.0,content_diversity,"it's done, you don't have to show me.","you feel and I feel the same way, believe me.","they got themselves into this mess, but I don't how they can get out.",beautiful it can be there this time of year.,"children get on Christmas morning, and that's how I am right now.",-0.018,0.955,-0.150,-0.630,-0.186,9.193738,0.164014,0.475168,4.368567,0.077934,59.052084,0.265870,0.000000,28.059643,0.126333
test.enc.prompt.txt::00715,I know how,0.0,content_diversity,"to do it, no need to get involved.","this gets done, don't worry about me.","to handle something like this, thank you very much.","it all works, which probably surprises you.","to go about it, so just mind your own business.",-0.017,0.971,-0.192,-0.748,-0.479,9.193738,0.164014,0.475168,4.368567,0.077934,59.052084,0.265870,0.000000,28.059643,0.126333
test.enc.prompt.txt::00716,That was --,1.0,content_diversity,"well, awkward, to say the least.",a better play than I would have expected.,"a truly frightening experience, seeing them again.","a fine home for a young couple, but not for us.",probably some of the worst advice your mother has ever given us.,-0.014,0.973,-0.163,-0.568,-0.274,7.776533,0.262964,0.488148,3.796100,0.128365,51.178087,0.608024,0.000000,24.982486,0.296806
test.enc.prompt.txt::00716,That was --,0.0,content_diversity,"a genuinely scary thing, running into them like that.","unsettling, wasn't it? I mean, seeing the two of them.",quite a scare we had. Running into them was frightening.,"very startling to me, happening across those two once more.",entirely too nerve-racking for my taste. I hate seeing them.,-0.025,0.963,-0.219,-0.762,-0.551,7.776533,0.262964,0.488148,3.796100,0.128365,51.178087,0.608024,0.000000,24.982486,0.296806
test.enc.prompt.txt::00717,This is the,1.0,content_diversity,Most amazing thing i've seen,Karma for what you've done,Easiest exam ever,Most disgusting thing you've done,Payback for my brother,-0.025,0.943,-0.088,-0.635,-0.156,12.394302,0.548880,0.456663,5.660016,0.250653,12.504032,0.793448,0.000000,5.710126,0.362338
test.enc.prompt.txt::00717,This is the,0.0,content_diversity,Best thing i've seen,Most awesome thing,One of the best things,Coolest thing i've seen,Single best thing,-0.073,0.886,-0.351,-0.842,-0.727,12.394302,0.548880,0.456663,5.660016,0.250653,12.504032,0.793448,0.000000,5.710126,0.362338
test.enc.prompt.txt::00718,Is it your,1.0,content_diversity,turn to go.,chance to make a difference in the world.,biggest opportunity ever.,dog modelling for that advertisement?,only option.,-0.004,0.990,-0.222,-0.653,-0.142,7.577161,-0.202225,0.451406,3.420377,-0.091286,81.287113,2.437247,0.000000,36.693499,1.100188
test.enc.prompt.txt::00718,Is it your,0.0,content_diversity,greatest chance that you have ever had.,largest moment to seize.,most wonderful potential thing to grab hold of.,best good shot you've experienced.,most beneficial moment to utilize the best possible circumstance.,-0.022,0.963,-0.235,-0.809,-0.542,7.577161,-0.202225,0.451406,3.420377,-0.091286,81.287113,2.437247,0.000000,36.693499,1.100188
test.enc.prompt.txt::00719,That's gotta kill,1.0,content_diversity,anyone who tries it.,everyone alive.,pesky ants really well.,the economy.,the earth's environment.,-0.008,0.787,-0.323,-0.623,-0.212,11.221501,0.727294,0.387256,4.345588,0.281648,39.023681,1.251696,0.000000,15.112137,0.484726
test.enc.prompt.txt::00719,That's gotta kill,0.0,content_diversity,annoying ants superbly.,irritating ants effectively.,ants that are bothering you successfully.,those burdensome ants without any trouble.,bothersome ants very well.,-0.049,0.964,-0.393,-0.963,-0.765,11.221501,0.727294,0.387256,4.345588,0.281648,39.023681,1.251696,0.000000,15.112137,0.484726
test.enc.prompt.txt::00720,Milo. Surprised he's,1.0,content_diversity,still alive.,working there.,disappeared over the winter.,having kids.,homeless now.,0.000,0.800,-0.380,-0.662,-0.199,7.990986,0.329801,0.556072,4.443565,0.183393,14.354335,0.340998,0.000000,7.982047,0.189620
test.enc.prompt.txt::00720,Milo. Surprised he's,0.0,content_diversity,not under the ground by now.,still breathing after his shenanigans.,in one piece after his stunts.,not two feet under already.,walking around on two legs and not buried.,-0.028,0.952,-0.150,-0.691,-0.279,7.990986,0.329801,0.556072,4.443565,0.183393,14.354335,0.340998,0.000000,7.982047,0.189620
test.enc.prompt.txt::00721,We could move,1.0,content_diversity,"closer to your sister, if that would make you happier.",the brown chairs and glass table over next to the fireplace.,to the other table if those people are too loud for you.,the date to the following Sunday so there's no conflict.,the proscenium downstage a little bit to make more room.,-0.053,0.943,-0.090,-0.605,-0.200,11.517377,0.190370,0.411458,4.738913,0.078329,68.450849,1.168519,0.000000,28.164629,0.480796
test.enc.prompt.txt::00721,We could move,0.0,content_diversity,"it to the Sunday after, which would eliminate the problem.",the date by a week because that day's free and clear.,the whole thing one week later so there's no issue.,"it to the next Sunday, which would clear up that issue.",up by a week and then it wouldn't interfere with the other thing.,-0.068,0.898,-0.263,-0.834,-0.543,11.517377,0.190370,0.411458,4.738913,0.078329,68.450849,1.168519,0.000000,28.164629,0.480796
test.enc.prompt.txt::00722,The content filer,1.0,content_diversity,should improve his work,shouldn't fill it with boring content,usually creates great content,is absent from work today,is a very nice man,-0.013,0.975,-0.205,-0.620,-0.225,12.353574,0.182592,0.396602,4.899452,0.072416,29.900326,1.585410,0.000000,11.858528,0.628777
test.enc.prompt.txt::00722,The content filer,0.0,content_diversity,didn't come to work today,is missing from work,is not here,skipped the job today,didn't arrive today,-0.031,0.947,-0.226,-0.721,-0.649,12.353574,0.182592,0.396602,4.899452,0.072416,29.900326,1.585410,0.000000,11.858528,0.628777
test.enc.prompt.txt::00723,You really wrote,1.0,content_diversity,"a great play, they loved it.",her a letter saying that you loved her?,him a ticket for being 1 mph over the limit?,"the book on that one, I cannot tell you anything to help.",that on the staff room wall?,-0.029,0.957,-0.179,-0.589,-0.100,22.768362,0.167444,0.342123,7.789578,0.057286,68.396421,0.963786,0.000000,23.399983,0.329733
test.enc.prompt.txt::00723,You really wrote,0.0,content_diversity,"a fantastic book, it got rave reviews.","a moving song, it nearly made me cry.",some heartwarming poetry there.,"a clever and funny Haku, well done.","a meaningful letter, it made your point so well.",-0.028,0.960,-0.325,-0.658,-0.360,22.768362,0.167444,0.342123,7.789578,0.057286,68.396421,0.963786,0.000000,23.399983,0.329733
test.enc.prompt.txt::00724,Everything I do,1.0,content_diversity,turns out to be wrong.,works out to hurt someone somehow.,is a great success,is a total failure.,is so much fun.,-0.038,0.934,-0.264,-0.708,-0.364,10.969806,0.341191,0.452236,4.960945,0.154299,62.812733,1.686883,0.000000,28.406198,0.762870
test.enc.prompt.txt::00724,Everything I do,0.0,content_diversity,works out perfectly.,ends up flawless.,has a perfect result.,is without any fault.,is completely impeccable.,-0.006,0.788,-0.409,-0.792,-0.710,10.969806,0.341191,0.452236,4.960945,0.154299,62.812733,1.686883,0.000000,28.406198,0.762870
