sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen3_30b_a3b,metric_icl_E_rate_qwen3_30b_a3b,metric_icl_C_qwen3_30b_a3b,metric_icl_D_qwen3_30b_a3b,metric_icl_D_rate_qwen3_30b_a3b,metric_icl_E_qwen3_30b_a3b_std,metric_icl_E_rate_qwen3_30b_a3b_std,metric_icl_C_qwen3_30b_a3b_std,metric_icl_D_qwen3_30b_a3b_std,metric_icl_D_rate_qwen3_30b_a3b_std
test.sa-sb.sa::00297,test.sa-sb.sa::00297__row1715,Greg really wanted an ice pop. He didn't have any. Greg stuck a spoon into a pudding pack. He placed that into the freezer for an hour.,0.0,content_diversity,Greg immediately finished the pudding so he experienced brain freeze.,"After rushing to finish the frozen pudding, Greg's head ached from eating it very fast.",Greg felt an uncomfortable and aching sensation in his head after eating the frozen pudding.,Greg did not waste time to finish his frozen pudding leading to brain freeze.,"After experiencing brain freeze, Greg regretted rushing to finish the pudding.",-0.079,0.888,-0.422,-0.982,-0.720,60.045549,0.711903,0.507213,30.455885,0.361086,46.254621,0.496185,0.000000,23.460946,0.251672
test.sa-sb.sa::00298,test.sa-sb.sa::00298__row1716,The man wrote a book. He submitted it to a publisher. The publisher said it was garbage. The man self-published the book.,1.0,content_diversity,"After he published it, he lost the original manuscript to the publisher. He had to hire a lawyer to find it. He now has to sell it on ebay to pay his debt.",It became the most popular book about cheese in the world.,It was later picked up by another publisher in Europe and was sent to many bookstores.,"It was only bought by one bookstore, and it stayed on the shelves for 12 years before finally being thrown away.","It sold a million copies and the man got rich, leading him into a life of excess.",-0.033,0.943,-0.248,-0.727,-0.278,7.532110,0.130356,0.580129,4.369592,0.075624,174.922171,0.504465,0.000000,101.477345,0.292654
test.sa-sb.sa::00298,test.sa-sb.sa::00298__row1717,The man wrote a book. He submitted it to a publisher. The publisher said it was garbage. The man self-published the book.,0.0,content_diversity,"only one store picked it up, and no one ever bought it.","a single copy remained on the shelves for 12 years, and was unceremoniously disposed of.","only a single copy was purchased, by a bookstore, but it just collected dust.","in 12 years of being on sale, it was never purchased.","the book was never read, and was thrown away.",-0.049,0.916,-0.353,-0.811,-0.481,55.187675,0.702029,0.450704,24.873281,0.316407,55.220991,0.275290,0.000000,24.888297,0.124074
test.sa-sb.sa::00299,test.sa-sb.sa::00299__row1718,Nick had always wanted to get a tattoo. He decided to finally get one. Nick got a tattoo of a big dragon. It looked great.,1.0,content_diversity,When he got home Nick noticed the dragon had three eyes.,All of Nick's friends loved his tatoo.,He chose to get a colored tatoo instead of one that was with just black ink.,"The tatoo was spread across his back, covering almost the whole back area.","Few weeks later, Nick met a girl he really liked, however she hated his tatoo.",-0.027,0.961,-0.280,-0.808,-0.170,4.330039,0.084167,0.557904,2.415746,0.046957,69.868681,0.462003,0.000000,38.980019,0.257753
test.sa-sb.sa::00299,test.sa-sb.sa::00299__row1719,Nick had always wanted to get a tattoo. He decided to finally get one. Nick got a tattoo of a big dragon. It looked great.,0.0,content_diversity,"Nick was very upset over this, as he never liked any girl as much as he liked this one.",He spent nights debating if he should get his tatoo erased since he wanted this girl to like him.,He could feel that the tatoo would be a deal breaker with this girl he liked.,Suddenly the awesome dragon tatoo that he loved did not seem so awesome at all.,Two weeks ago he never would have thought that it would be the tatoo or the girl.,-0.055,0.918,-0.268,-0.861,-0.360,39.510967,0.479279,0.460610,18.199142,0.220761,47.133215,0.317224,0.000000,21.710025,0.146117
test.sa-sb.sa::00300,test.sa-sb.sa::00300__row1720,My father said very cruel things all day. We needed to shop for some school items. He said I didn't deserve anything I got. I tried to block out his anger.,1.0,content_diversity,I knew I didn't deserve to be the recipient of his anger.,"Even though I tried to block out his anger, it kept coming up in my mind.",His anger didn't bother me because I didn't care anymore.,I tried to do everything right to appease his anger.,I asked myself why he could be so angry and cruel.,-0.053,0.927,-0.353,-0.925,-0.466,8.885476,0.100421,0.632087,5.616395,0.063475,13.160752,0.422718,0.000000,8.318742,0.267195
test.sa-sb.sa::00300,test.sa-sb.sa::00300__row1721,My father said very cruel things all day. We needed to shop for some school items. He said I didn't deserve anything I got. I tried to block out his anger.,0.0,content_diversity,"I didn't do anything wrong, so I couldn't understand why he was angry at me.",I shouldn't have been treated so badly by him.,"He took out his anger on anyone who was there, but it shouldn't have been me.",I was the perfect child who didn't deserve his wrath!,"His anger fell on the least deserving person, which happened to be me that day.",-0.038,0.937,-0.253,-0.808,-0.552,12.747282,0.264022,0.589527,7.514869,0.155648,49.111545,0.686014,0.000000,28.952589,0.404424
test.sa-sb.sa::00301,test.sa-sb.sa::00301__row1722,John was giving a speech. All of a sudden a baby started crying. John tried to ignore it at first. Eventually John asked that it be removed.,1.0,content_diversity,John was able to finish his speech in quiet.,This offended the baby's mother.,He couldn't get back on track.,He apologized later.,But the damage had already been done.,-0.008,0.987,-0.214,-0.642,-0.182,-13.609319,-0.218839,0.537044,-7.308810,-0.117526,34.491853,0.691134,0.000000,18.523660,0.371170
test.sa-sb.sa::00301,test.sa-sb.sa::00301__row1723,John was giving a speech. All of a sudden a baby started crying. John tried to ignore it at first. Eventually John asked that it be removed.,0.0,content_diversity,"With the distractions gone, Jone successfully finished his speech.",After that the speech went well.,It was quiet for the rest of the speech.,John finished his speech without further disruption.,The quiet allowed John to concentrate and finish.,-0.049,0.924,-0.350,-0.873,-0.492,-12.796551,-0.184995,0.642953,-8.227581,-0.118943,63.740145,0.629809,0.000000,40.981920,0.404937
test.sa-sb.sa::00302,test.sa-sb.sa::00302__row1724,Jane was looking for her glasses everywhere. She needed them to drive in the bright sun. After giving up she sat in her car seat. She hurt a crack and her bottom hurt.,1.0,content_diversity,Oh no!  She sat on her glasses!,"She thought is was her glasses, but it was a false alarm.","It was her glasses, but they were ok.",She started crying.,"It was not her glasses, it was her phone!",-0.081,0.860,-0.277,-0.833,-0.287,19.323011,0.529013,0.526294,10.169577,0.278416,46.370140,1.146382,0.000000,24.404309,0.603334
test.sa-sb.sa::00302,test.sa-sb.sa::00302__row1725,Jane was looking for her glasses everywhere. She needed them to drive in the bright sun. After giving up she sat in her car seat. She hurt a crack and her bottom hurt.,0.0,content_diversity,She was in so much pain that tears streamed down her face.,She cried because the pain was unbearable.,"She knew it was her glasses, so she started crying.",She started thinking about replacing her glasses and tears ran down her face.,Her parents would be angry so she started crying.,-0.069,0.887,-0.403,-0.864,-0.646,12.191905,0.155054,0.609385,7.429564,0.094488,55.687009,0.717458,0.000000,33.934827,0.437208
test.sa-sb.sa::00303,test.sa-sb.sa::00303__row1726,The other day I was doing laundry. While I was doing laundry a bunch of coins fell out of my pockets. It was a bunch of dimes and pennies. I was happy that this happened.,1.0,content_diversity,yes very good happy good,While I was doing laundry a bunch,yes very good happy dad,It was a bunch of dimes and pennies,yes very good happy alll,-0.176,0.797,-0.080,-0.695,-0.308,43.403083,1.805990,0.306786,13.315446,0.554052,28.808749,1.403874,0.000000,8.838113,0.430688
test.sa-sb.sa::00303,test.sa-sb.sa::00303__row1727,The other day I was doing laundry. While I was doing laundry a bunch of coins fell out of my pockets. It was a bunch of dimes and pennies. I was happy that this happened.,0.0,content_diversity,While I was doing laundry a bunch,different as possible from all the others.,yes very good all happy,of coins fell out of my pockets,The other day I was doing laundry,-0.038,0.914,0.040,-0.619,-0.190,38.343952,1.455917,0.466635,17.892626,0.679382,97.423308,3.574483,0.000000,45.461116,1.667978
test.sa-sb.sa::00304,test.sa-sb.sa::00304__row1728,The man lit the torch. He scorched the surface of the beef. He told his guests that it was a seared recipe. His guests were impressed by its flavor.,1.0,content_diversity,Everyone asked for copies of his recipe.,The guests ate all of the meat.,No one noticed that the beef was still raw inside.,The man decided to sear corn on the cob next.,The beef went well with the wine being served.,-0.026,0.967,-0.283,-0.758,-0.259,-1.241370,-0.025835,0.610316,-0.757628,-0.015768,30.969992,0.494991,0.000000,18.901474,0.302101
test.sa-sb.sa::00304,test.sa-sb.sa::00304__row1729,The man lit the torch. He scorched the surface of the beef. He told his guests that it was a seared recipe. His guests were impressed by its flavor.,0.0,content_diversity,Everyone enjoyed the meat and wondered how it was made.,The man gave copies of the recipe to his guests.,The guests all discussed how to cook the beef themselves.,Many of the diners asked the man for instructions on how to cook the beef.,The guests appreciated receiving a copy of the recipe.,-0.096,0.859,-0.374,-0.871,-0.477,17.116110,0.266273,0.597879,10.233360,0.159199,43.690802,0.536426,0.000000,26.121805,0.320718
test.sa-sb.sa::00305,test.sa-sb.sa::00305__row1730,Tammy's husband was working part time at a startup. His startup was in a different city. Tammy was worried about having to move. Her husband's start off became successful.,1.0,content_diversity,Together they decided to move closer to his job.,Tammy decided that she would separate from her husband.,Tammy got a job near where her husband worked so they could commute together.,Tammy was very proud of her husband.,Tammy became very depressed when thinking about moving.,-0.041,0.939,-0.378,-0.827,-0.289,-6.459582,-0.229458,0.675354,-4.362503,-0.154965,36.915701,0.457290,0.000000,24.931159,0.308832
test.sa-sb.sa::00305,test.sa-sb.sa::00305__row1731,Tammy's husband was working part time at a startup. His startup was in a different city. Tammy was worried about having to move. Her husband's start off became successful.,0.0,content_diversity,Tammy found a new job closer to her husbands work.,They enjoyed the commute with each other.,Tammy and her husband got to enjoy lunch breaks together since they worked close.,Tammy and her husband switched off driving during the commute.,Tammy ended up making more money than her husband in her new job.,-0.061,0.906,-0.376,-0.853,-0.376,9.440751,0.067780,0.580760,5.482808,0.039364,40.976424,0.399345,0.000000,23.797456,0.231923
test.sa-sb.sa::00306,test.sa-sb.sa::00306__row1732,John wanted to cheer her girlfriend up because she felt sad. John asked her what she wanted. She asked for a new computer. John bought her a new computer.,1.0,content_diversity,John's girlfried was very pleased with the computer,John's girlfriend was able to be more productive at work,John and his girlfriend had fun playing on the new computer,John and his girlfriend can now play video games together,Johns girlfriend was able to enroll in graphic design now that she had a new computer,-0.066,0.882,-0.427,-0.844,-0.558,-9.034654,0.009051,0.664498,-6.003508,0.006015,92.067294,0.869010,0.000000,61.178520,0.577455
test.sa-sb.sa::00306,test.sa-sb.sa::00306__row1733,John wanted to cheer her girlfriend up because she felt sad. John asked her what she wanted. She asked for a new computer. John bought her a new computer.,0.0,content_diversity,Johns girlfriend played on the new computer and was no longer sad.,They both enjoyed playing on the new computer,Johns girlfriend was no longer sad after they played computer games together,The new computer allowed them to have fun together,They were able to enjoy their night playing together on the new computer,-0.125,0.827,-0.459,-0.939,-0.693,24.663993,0.438891,0.610478,15.056830,0.267934,55.755112,0.562942,0.000000,34.037280,0.343664
test.sa-sb.sa::00307,test.sa-sb.sa::00307__row1734,"Karen proposed to her boyfriend last night. She walked right up to him and got down on one knee. He was so shocked, he started crying. People clapped and cheered when he nodded and said yes.",1.0,content_diversity,"Karen's boyfriend was embarrassed and later rejected Karen, after he thought about it.",Karen's boyfriend was so moved that he decided to surprise her with a special ring his great Grandmother when aboard the Titanic.,"Karen Later changed her mind, she admitted she was rash and didn't want to marry him after all.",Karen's father was so angry when he heard about the proposal that he refused to pay for the wedding.,"Karen's boyfriend was so pleased that he asked if they could get married right away, so they eloped right after getting the wedding license.",-0.068,0.902,-0.277,-0.878,-0.501,18.641621,0.265967,0.604954,11.277315,0.160898,110.415555,0.825426,0.000000,66.796286,0.499344
test.sa-sb.sa::00307,test.sa-sb.sa::00307__row1735,"Karen proposed to her boyfriend last night. She walked right up to him and got down on one knee. He was so shocked, he started crying. People clapped and cheered when he nodded and said yes.",0.0,content_diversity,Karen's boyfriend's mother heard about the proposal and offered to let Karen's boyfriend have Her grandmother's ring to offer to Karen as an engagement ring.,"Karen's Grandmother heard about the proposal and offered to let her son offer HER mother's ring, from the Titanic, to Karen as an engagement ring.",Karen's boyfriend was nervous and wanted Karen to like him so he offered his heirloom Titanic ring His Great Grandmother had bought as an engagement present.,"Karen loved the movie Titanic, so her boyfriend offered an heirloom from his great grandmother, he lied and said it had been on the Titanic but it hadn't.","Karen's boyfriend gave Karen the only memento from his past, a ring his great grandmother once said had been on the titanic. All of his family had died except for him.",-0.119,0.824,-0.296,-0.946,-0.690,96.384807,0.655096,0.514653,49.604749,0.337147,132.426681,0.735185,0.000000,68.153814,0.378365
test.sa-sb.sa::00308,test.sa-sb.sa::00308__row1736,Jane was a substitute teacher. She had to teach a first grade class. One of the kids kept eating glue. Jane kept making him stop.,1.0,content_diversity,Jane took the kid to the school clinic to have the kid checked by a medical professional.,Jane took the glue away from the kid and then the kid cried.,The kid eventually followed Jane's instruction and stopped eating the glue.,Jane asked for help from another teacher to make the kid stop since the kid does not listen to her.,"Jane lost patience and shout at the kid, the kid cried, the parents knew about it and asked the school to fire Jane for her behavior.",-0.120,0.888,-0.345,-0.894,-0.463,-15.358992,0.048268,0.622888,-9.566933,0.030066,136.412782,0.551557,0.000000,84.969892,0.343558
test.sa-sb.sa::00308,test.sa-sb.sa::00308__row1737,Jane was a substitute teacher. She had to teach a first grade class. One of the kids kept eating glue. Jane kept making him stop.,0.0,content_diversity,"After several attempts to talk to the kid without success, Jane decided to confiscate the glue despite the kid's tantrums.",The kid made a fuss and cried loudly after Jane removed from his possession the glue that he was eating during class.,Jane decided to put the glue away from the child's reach to make him stop although it made the kid cry.,The kid cried after Jane confiscated the glue.,The kid did not like it when Jane took away the glue to stop him from eating it.,-0.106,0.886,-0.415,-0.955,-0.709,38.231948,0.431784,0.614886,23.508285,0.265498,113.495120,0.530626,0.000000,69.786547,0.326274
test.sa-sb.sa::00309,test.sa-sb.sa::00309__row1738,I woke up with my arm hurting everyday for a week. I did not know why. I used a camera to record myself sleeping. I solved the mystery.,1.0,content_diversity,I saw that I always roll over the side of my bed on top of one of my arm which affect the blood circulation on that arm.,"I saw that our five dogs, which are all a little heavy, go to my bed to sleep on my arm and then leave early morning.",I realized I have really bad sleeping position.,"I saw that my little brother sneaked into my room and played with his toys, with my arm as their battlefield.",I saw that I sleep walk and hit my arm by the door as I go out and hit it again as I go back to my bed.,-0.091,0.863,-0.245,-0.824,-0.382,3.303629,0.202027,0.530349,1.752075,0.107145,123.774329,0.594870,0.000000,65.643549,0.315489
test.sa-sb.sa::00309,test.sa-sb.sa::00309__row1739,I woke up with my arm hurting everyday for a week. I did not know why. I used a camera to record myself sleeping. I solved the mystery.,0.0,content_diversity,I watched as one of our dogs climbed beside me to sleep and the other four followed several minutes after.,I saw how I became a human bed for our five big cuddly pet dogs.,I knew that it was because of our cute dogs sneaking into my room to sleep on my arms late at night.,It was because my arm became the nesting pillow of five dogs at night.,My heart melted as I watched how our dogs sleep on my arms after I go to sleep and then they leave just before I wake up.,-0.072,0.892,-0.308,-0.923,-0.629,55.459602,0.785057,0.436931,24.231995,0.343015,46.710534,0.673725,0.000000,20.409260,0.294371
test.sa-sb.sa::00310,test.sa-sb.sa::00310__row1740,Elroy was printing out papers for his presentation. Halfway through it his printer stopped working. It said it needed yellow ink even though the prints were in black. Elroy was really upset and threw the printer against the wall.,1.0,content_diversity,"As a result of this incident Elroy was sent to anger management, which probably helped him in the long run.",His colleagues were horrified by this violent outburst and he was fired later that day.,His supervisor was secretly happy this happened as it meant he was able to request a new printer.,"Elroy leaned against the wall and started to cry, realizing he was still deeply hurt by his recent divorce.","His coworkers, inspired by his boldness, took the printer out to a field and destroyed it with baseball bats.",-0.048,0.938,-0.249,-0.700,-0.286,21.355779,0.253326,0.589737,12.594297,0.149396,55.155307,0.428231,0.000000,32.527134,0.252544
test.sa-sb.sa::00310,test.sa-sb.sa::00310__row1741,Elroy was printing out papers for his presentation. Halfway through it his printer stopped working. It said it needed yellow ink even though the prints were in black. Elroy was really upset and threw the printer against the wall.,0.0,content_diversity,People thought this was scary behavior and his boss said he had to let him go.,This was just too much for his coworkers so management terminated his employment.,"Some in the office said he seemed crazed, he soon lost that job.",It was kind of shocking to folks so he was given the axe.,The scene caused fear and discomfort and resulted him being laid off.,-0.026,0.952,-0.331,-0.779,-0.584,31.811748,0.539887,0.444847,14.151364,0.240167,58.772490,1.172306,0.000000,26.144771,0.521497
test.sa-sb.sa::00311,test.sa-sb.sa::00311__row1742,I grilled some steaks for my friends the other day. I bought some real nice cuts from the store. I spent all day grilling them. I forgot to take them off the grill.,1.0,content_diversity,The steaks were a total loss.,I had to order pizza after I burned the steaks.,The dogs ate good today.,I had to take my friends out to eat after I ruined the steaks I was grilling.,My friends no longer come to my house for cook outs.,-0.037,0.915,-0.325,-0.776,-0.319,2.952588,0.308692,0.533733,1.575892,0.164759,54.575730,1.809707,0.000000,29.128842,0.965899
test.sa-sb.sa::00311,test.sa-sb.sa::00311__row1743,I grilled some steaks for my friends the other day. I bought some real nice cuts from the store. I spent all day grilling them. I forgot to take them off the grill.,0.0,content_diversity,"After I ruined the steaks, I took my friends to a nice steakhouse.","After spending alot of money on steaks, I had to spend more to take my friends out to eat.",We all went to the steakhouse to eat instead,We had a great night out eating after I burned the steaks.,"Instead of making my friends eat the overcooked steaks,I treated them to a real steak dinner.",-0.068,0.906,-0.430,-0.962,-0.684,7.742766,0.314478,0.554869,4.296223,0.174494,72.310478,0.546603,0.000000,40.122864,0.303293
test.sa-sb.sa::00312,test.sa-sb.sa::00312__row1744,Sam had never been to a fancy restaurant. He realized they had valet parking. He was ashamed of his modest car. He could also not afford to tip.,1.0,content_diversity,Sam decided to look for another restaurant where he is more comfortable to park.,Sam parked somewhere else and walked back to that fancy restaurant.,Sam scoured his wallet for a tip and decided to tip based on what he can afford and not what was expected of him.,Sam just asked the parking guy if he can park the car by himself instead of asking him to park it for him since he cannot afford to tip.,Sam neglected his budget and just decided to tip generously to compensate for his modest car.,-0.073,0.901,-0.270,-0.894,-0.458,26.486862,0.179416,0.584625,15.484871,0.104891,57.443450,0.272822,0.000000,33.582854,0.159498
test.sa-sb.sa::00312,test.sa-sb.sa::00312__row1745,Sam had never been to a fancy restaurant. He realized they had valet parking. He was ashamed of his modest car. He could also not afford to tip.,0.0,content_diversity,"After seeing how fancy the place is, Sam looked for a nearby parking space where he can leave his car as he go back to the restaurant.",Sam didn't want his car to be seen in the restaurant so he park the car somewhere else and walked back to the restaurant afterwards.,Sam did not proceed directly to the restaurant as he looked for a different parking space before he go back to the restaurant.,Sam wanted to walk to the restaurant instead of having to pay a tip for valet parking so he parked his car somewhere else.,"Due to his embarrassment, Sam didn't want to proceed with valet parking so he went to another parking lot then just walked back to the restaurant.",-0.189,0.798,-0.408,-0.967,-0.703,49.139742,0.419267,0.576281,28.318315,0.241616,57.843744,0.319915,0.000000,33.334269,0.184361
test.sa-sb.sa::00313,test.sa-sb.sa::00313__row1746,Ken was at a bar with an electric bull. His friends goaded him into trying it out. Ken was nervous but thought it would be fun. He got bucked off immediately.,1.0,content_diversity,"Ken felt something snap as he landed, he broke his leg.","Ken was embarrassed, looked down, picked up his cowboy hat and went home.","Ken Turned right around and insisted on getting right back on the Bull, because that's what you do there at the bar.","Ken realized he was badly bruised but didn't want anyone to know, so he sat quietly drinking away the pain.",Ken was so terrified he began crying and sobbing in the bar.,-0.042,0.943,-0.198,-0.837,-0.370,30.861602,0.075705,0.545426,16.832709,0.041291,101.502742,0.265456,0.000000,55.362199,0.144786
test.sa-sb.sa::00313,test.sa-sb.sa::00313__row1747,Ken was at a bar with an electric bull. His friends goaded him into trying it out. Ken was nervous but thought it would be fun. He got bucked off immediately.,0.0,content_diversity,"Ken Got up and told the operator he wanted to try again, please.","Ken Got up, asked another bar patron for advice on how to hold on better, got on the bull again.","Ken Got up, Jumped in the air, and said let me at it again, I'm not one to give up.","Ken got back on the bull, even though he was badly injured, he knew those were the ""house rules"".","Ken was so terrified that he'd be bullied that he fearfully approached the bull, begged the operator to slow it down, and hopped back on.",-0.068,0.912,-0.286,-0.915,-0.572,23.620185,0.510659,0.491415,11.607318,0.250945,139.454090,0.642523,0.000000,68.529862,0.315745
test.sa-sb.sa::00314,test.sa-sb.sa::00314__row1748,Janet bought a new jacket. It fit her a bit loose. Luckily it was washable. She decided to shrink it that way.,1.0,content_diversity,"When washed it shrank down to a toddler size, she threw it away.","When it was washed, the color bled out and it was pink.","When washed, it fit her perfectly.",Washing it actually caused the seams to loosen and it was bigger.,Washing it caused it to bleed vermilion color staining her sheets.,-0.083,0.901,-0.338,-0.915,-0.462,3.137514,0.188677,0.512171,1.606944,0.096635,68.108170,0.691972,0.000000,34.883037,0.354408
test.sa-sb.sa::00314,test.sa-sb.sa::00314__row1749,Janet bought a new jacket. It fit her a bit loose. Luckily it was washable. She decided to shrink it that way.,0.0,content_diversity,"The jacket was suddenly even bigger, she couldn't wear it at all.","The loose seams (from washing) actually came apart, embarrassing Janet.","The loose seams (from the laundry)  exposed her skin around the arms, looking bad.","The larger jacket didn't shrink, so Janet gave it to her sister.",The Jacket was even larger so Janet took it back to get a refund.,-0.055,0.913,-0.291,-0.793,-0.328,67.228557,0.834602,0.430243,28.924608,0.359082,68.048741,0.649454,0.000000,29.277486,0.279423
test.sa-sb.sa::00315,test.sa-sb.sa::00315__row1750,I have played violin for three years. I love to play my violin. Last year I joined an orchestra. I got to play a solo for our concert at the end of the year.,1.0,content_diversity,This was very exciting for me.,I was a little nervous about this.,I am proud of myself for this accomplishment.,I'm the first in my family to do this.,My friends and family cheered me on in the audience.,-0.025,0.955,-0.381,-0.718,-0.373,-3.358158,-0.024617,0.655458,-2.201131,-0.016135,31.987846,0.743253,0.000000,20.966682,0.487171
test.sa-sb.sa::00315,test.sa-sb.sa::00315__row1751,I have played violin for three years. I love to play my violin. Last year I joined an orchestra. I got to play a solo for our concert at the end of the year.,0.0,content_diversity,I was thrilled to see my friends and family in the audience.,I loved all the support in the audience from my friends and family.,I did better than I thought because my friends and family were in the audience.,"I would have been disappointed not to see my friends and family in the audience, but they were there.","After my friends and family saw the performance, we went out to dinner.",-0.243,0.757,-0.511,-0.923,-0.644,20.682044,0.211206,0.644527,13.330131,0.136128,54.033527,0.616755,0.000000,34.826054,0.397515
test.sa-sb.sa::00316,test.sa-sb.sa::00316__row1752,My Mom never ate cornbread as a child. My Dad is from the South. He grew up eating cornbread. My Mom finally learned to make cornbread for my Dad.,1.0,content_diversity,My dad hated it and never asked for it again.,It was extremely delicious and my dad asked for it every day.,"Every time she made it, there would be nothing left because I would eat it all.",My mom would make it every evening for him.,She wrapped the bread in some paper and left it on the table as a surprise.,-0.051,0.932,-0.297,-0.733,-0.295,17.062675,0.363752,0.550841,9.398817,0.200370,64.079549,0.480603,0.000000,35.297629,0.264736
test.sa-sb.sa::00316,test.sa-sb.sa::00316__row1753,My Mom never ate cornbread as a child. My Dad is from the South. He grew up eating cornbread. My Mom finally learned to make cornbread for my Dad.,0.0,content_diversity,"It was so good, I couldn't help but eat all of it myself.","It was so delicious, I ended up eating all of it every day.","She would make the cornbread everyday, but there was nothing left for dad because I would eat it all.","I couldn't help myself, I had to eat it all myself.","My dad was angry though, because I would eat all of it myself.",-0.139,0.815,-0.390,-0.931,-0.567,49.724279,0.664381,0.518434,25.778753,0.344438,68.157351,0.642052,0.000000,35.335083,0.332861
test.sa-sb.sa::00317,test.sa-sb.sa::00317__row1754,Sam was supposed to meet friends for dinner. When he arrived nobody else was there. He got a table and waited. Nobody got there for a while.,1.0,content_diversity,He got impatient and flipped the table over.,He eventually saw his brother Dean walk in.,After about thirty minutes he got bored and left.,He got worried since they promised to be here so he decided to call them.,The waiter walked over and began to ask Sam for his order in a annoyed manner.,-0.029,0.953,-0.241,-0.709,-0.205,-11.905039,-0.037253,0.572519,-6.815867,-0.021328,72.121446,1.093718,0.000000,41.290934,0.626175
test.sa-sb.sa::00317,test.sa-sb.sa::00317__row1755,Sam was supposed to meet friends for dinner. When he arrived nobody else was there. He got a table and waited. Nobody got there for a while.,0.0,content_diversity,The waitress was very chatty talking with Sam at the table.,Same was alone and the waiter began to walk over.,The waiter asked Sam what he would like to eat.,The waiter was in a rush and was rude to Same for not ordering.,The waiter asked Sam to leave for not ordering.,-0.085,0.879,-0.395,-0.912,-0.411,13.777696,0.211777,0.522238,7.195233,0.110598,79.601558,1.358725,0.000000,41.570940,0.709578
test.sa-sb.sa::00318,test.sa-sb.sa::00318__row1756,I have been looking for a new job. My friend told me about a job fair. I decided to go check it out. They had a lot of employers there.,1.0,content_diversity,I met a peculiar company representative who was very interested in my resume.,"None of the employers, however, had open positions in my field.","After walking around the job fair, I realized my friend was one of the employers at the job fair.","I met with many prospective employers, and left the job fair with three job offers!","Once I arrived, I realized I had forgotten my resume.",-0.057,0.898,-0.312,-0.849,-0.349,24.155338,0.195319,0.633891,15.311857,0.123811,62.237840,0.559937,0.000000,39.452021,0.354939
test.sa-sb.sa::00318,test.sa-sb.sa::00318__row1757,I have been looking for a new job. My friend told me about a job fair. I decided to go check it out. They had a lot of employers there.,0.0,content_diversity,"After the job fair, the representative called me to set up an interview.",The representative followed up later with an invitation to interview for an open position,"Later that day, I got a call to come in for an interview for that representative's company.",The rep called me later for an interview.,The representative later contacted me to offer me an interview with the company.,-0.103,0.871,-0.479,-0.970,-0.738,42.290580,0.589566,0.578727,24.474720,0.341198,54.809256,0.688850,0.000000,31.719622,0.398657
test.sa-sb.sa::00319,test.sa-sb.sa::00319__row1758,"Harry was a chimney sweep. At most houses, when he brought out his vacuum, the cats would run. However, at one, the cat was always very interested in everything. He liked to go to that house.",1.0,content_diversity,He played with the cat while he vacuumed.,One day the cat was not there.,He made sure to clean their chimneys very poorly so they would call again.,He charged them less for his work.,He brought treats for the cat.,-0.045,0.951,-0.287,-0.713,-0.209,22.575791,0.314552,0.606663,13.695899,0.190827,63.733501,0.593499,0.000000,38.664761,0.360054
test.sa-sb.sa::00319,test.sa-sb.sa::00319__row1759,"Harry was a chimney sweep. At most houses, when he brought out his vacuum, the cats would run. However, at one, the cat was always very interested in everything. He liked to go to that house.",0.0,content_diversity,The cat was absent one day.,He missed the cat when he wasn't around the next visit.,He was surprised to see the house empty during the next trip.,"When the cat was gone, Harry was disappointed.",But the cat wasn't there every time.,-0.067,0.916,-0.373,-0.806,-0.468,18.812592,0.186581,0.562538,10.582799,0.104959,37.127770,0.557015,0.000000,20.885783,0.313342
test.sa-sb.sa::00320,test.sa-sb.sa::00320__row1760,"Lea and Sean bought tickets to a painting class. They painted a picture of the Chicago skyline. Sean added fireworks to his picture. After the class, they went to a bar and had cocktails.",1.0,content_diversity,They talked about what they had painted.,Lea thought her painting was not very exciting.,Sean said he had fun painting and would like to do it again.,They sat ii silence and watched the other people drinking at the bar.,They were both tired and wanted to go home.,-0.017,0.968,-0.277,-0.713,-0.203,25.083922,0.358133,0.605402,15.185861,0.216815,103.494970,1.207857,0.000000,62.656079,0.731239
test.sa-sb.sa::00320,test.sa-sb.sa::00320__row1761,"Lea and Sean bought tickets to a painting class. They painted a picture of the Chicago skyline. Sean added fireworks to his picture. After the class, they went to a bar and had cocktails.",0.0,content_diversity,Watching the other people kept them from conversing for a while.,Sean thought about what the other people were thinking.,Lea watched another couple getting romantic.,Sean and Lea observed several other couples having drinks.,They drank while contemplating what the other people were talking about.,-0.075,0.871,-0.364,-0.788,-0.346,12.330624,0.358926,0.550648,6.789839,0.197642,53.548633,0.771535,0.000000,29.486469,0.424845
test.sa-sb.sa::00321,test.sa-sb.sa::00321__row1762,Connie was in the mall. She was shopping for a pair of new shoes. Connie walked to the shoe store. She tried on several pairs of shoes.,1.0,content_diversity,She didn't find any that she liked.,"Of the shoes she tried on, she liked one the best and bought it.",She couldn't decide and asked the salesperson if she could see some more shoes.,"But as she was trying on the shoes, she found she had a hole in her socks and left the store a little embarrassed.",She saw a friend in the store and started a conversation with her.,-0.057,0.927,-0.244,-0.837,-0.311,26.735702,0.233316,0.655200,17.517237,0.152869,88.514867,0.270319,0.000000,57.994959,0.177113
