sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.sa-sb.sa::00814,Mike's dog had fleas. The dog lived in the house with Mike. Mike had bite marks on his legs. Mike realized he had gotten bitten by fleas.,1.0,content_diversity,he moved the dog outside,he got the dogs treated,he was not pleased,he decides to shave the dog,he wonders if that affects him in someway,-0.057,0.941,-0.283,-0.683,-0.193,-10.623438,0.115576,0.519901,-5.523132,0.060088,78.188979,1.280774,0.000000,40.650500,0.665875
test.sa-sb.sa::00814,Mike's dog had fleas. The dog lived in the house with Mike. Mike had bite marks on his legs. Mike realized he had gotten bitten by fleas.,0.0,content_diversity,he relocates the dog outside,he decides to move the dog outside,the dog was moved outside,the dog was relocated outside,he has to relocate the dog to the yard,-0.173,0.825,-0.614,-0.980,-0.713,22.171094,0.847207,0.512562,11.364061,0.434246,46.069265,1.080628,0.000000,23.613357,0.553889
test.sa-sb.sa::00815,Brad has graduated high school. His summer passes by so quickly. It's time for him to head off to college. He says goodbye to his old friends and family.,1.0,content_diversity,It turns out his family are glad to see the back of him as he is a nasty piece of work.,Brad cries as he drives away as he is so sad to be leaving.,Brad lied about graduating and has no idea where he is going as he didn't get into any college.,Brad has no intention of going to college and is so depressed he plans to kill himself.,Brad decides college isnt for him and keeps driving until he reaches Hollywood and tries to become an actor.,-0.073,0.912,-0.266,-0.790,-0.413,17.083750,0.268187,0.571231,9.758768,0.153197,56.129915,0.499094,0.000000,32.063147,0.285098
test.sa-sb.sa::00815,Brad has graduated high school. His summer passes by so quickly. It's time for him to head off to college. He says goodbye to his old friends and family.,0.0,content_diversity,Brads mum throws a party that night as she is so pleased her son is out of her life.,"A big sign is hung outside Brads house which reads ""praise be, the boy has gone"".",Once Brad is out of sight his girlfriend stops crying and has a big smile on her face.,Champagne corks pop as Brads family celebrate he not being around anymore.,Brads brother throws all of Brads stuff in the trash and claims the bedroom as his own.,-0.037,0.938,-0.185,-0.782,-0.442,39.668750,0.513426,0.483408,19.176194,0.248194,51.809756,0.690187,0.000000,25.045255,0.333642
test.sa-sb.sa::00816,Ben is sitting down eating his lunch at school. A kid comes over to Ben and dumps his food on his head. Ben gets up and starts throws his food at the kid. Everyone starts throwing food at each other.,1.0,content_diversity,it was a food fight,it was a fun way to spend lunch,the teacher break up the fight,it was a mess,we wasted so much food,-0.087,0.879,-0.294,-0.653,-0.223,6.625625,0.275787,0.601433,3.984869,0.165868,29.169304,0.664926,0.000000,17.543379,0.399908
test.sa-sb.sa::00816,Ben is sitting down eating his lunch at school. A kid comes over to Ben and dumps his food on his head. Ben gets up and starts throws his food at the kid. Everyone starts throwing food at each other.,0.0,content_diversity,it turn into a food fight,it became a food fight,the food fight started,that was a real food fight,they call this a food fight,-0.176,0.833,-0.536,-0.978,-0.901,12.819297,0.550955,0.597126,7.654742,0.328990,28.547976,0.998064,0.000000,17.046752,0.595970
test.sa-sb.sa::00817,Craig is in a foreign country for work. He doesn't speak the language. He barely knows how to get to his hotel room. When in his hotel he meets a man who speaks english.,1.0,content_diversity,Craig is overwhelmed with gratitude to have someone to talk to.,He asks the man to help interpret for him to talk to a woman.,Craig asks the man if he would like to go to dinner.,Craig grows suspicious of the man thinking he could be a spy.,The man refuses to speak to Craig not wanting to be relied on.,-0.091,0.901,-0.318,-0.805,-0.273,-3.880938,-0.023136,0.635378,-2.465861,-0.014700,37.109662,0.525839,0.000000,23.578650,0.334106
test.sa-sb.sa::00817,Craig is in a foreign country for work. He doesn't speak the language. He barely knows how to get to his hotel room. When in his hotel he meets a man who speaks english.,0.0,content_diversity,Craig suspects the man could be a secret government agent.,The man's behavior leads Craig to think he may be an undercover agent.,Craig wonders if the man might be a spy.,Craig begins to grow suspicious as to the man's identity thinking he could be a spy.,The way the man acts makes Craig believe he is a spy.,-0.095,0.883,-0.558,-0.967,-0.807,23.671406,0.387898,0.614457,14.545064,0.238347,60.768374,0.408021,0.000000,37.339560,0.250711
test.sa-sb.sa::00818,"Steve parked the minivan on the hill. He got out and began chatting with a neighbor. The minivan began to slowly roll down the hill. By the time Steve noticed, it was too late.",1.0,content_diversity,The van had rolled backwards all the way down the hill.,The van crashed into several cars.,The van ran over a puppy crossing the street.,People waved their arms and screamed at Steve.,Steve's child was still in the van and screaming.,-0.041,0.948,-0.321,-0.744,-0.370,-5.516406,-0.046327,0.624193,-3.443304,-0.028917,40.667030,0.602110,0.000000,25.384091,0.375833
test.sa-sb.sa::00818,"Steve parked the minivan on the hill. He got out and began chatting with a neighbor. The minivan began to slowly roll down the hill. By the time Steve noticed, it was too late.",0.0,content_diversity,"Steve's child was still in the van screaming ""Daddy!""",Steve had forgotten about his toddler in the carseat in the van.,As the van rolled you could hear the screams echo.,Steve's neighbor pointed to the van and yelled.,Steve realized what he had done and ran toward the van.,-0.091,0.904,-0.299,-0.898,-0.493,25.019688,0.497646,0.550579,13.775326,0.273994,48.728668,0.857228,0.000000,26.829004,0.471972
test.sa-sb.sa::00819,My violin teacher makes me play scales. I think scales are boring. She tells me that they help me improve my technique. I am spending more time playing scales to make her happy.,1.0,content_diversity,It turns out that she was right and I became a much better violin player.,I ended up getting a new teacher because I got tired of playing scales to make her happy.,I now play scales a lot without being told because they keep improving my technique.,I told my teacher I wouldn't play scales anymore and she told me to find a new teacher.,I decided to quit playing the violin because I couldn't stand doing the same thing over and over.,-0.060,0.916,-0.316,-0.828,-0.356,24.672500,0.306015,0.664877,16.404178,0.203463,39.607431,0.446245,0.000000,26.334071,0.296698
test.sa-sb.sa::00819,My violin teacher makes me play scales. I think scales are boring. She tells me that they help me improve my technique. I am spending more time playing scales to make her happy.,0.0,content_diversity,"I realized that if I had to do the same thing so many times, it meant I wasn't really catching on.",I decided to find another instrument that was more to my liking like the piano.,I tried a few other instruments and they were all more fun than doing repetitive things on the violin.,I tried hard to keep playing but in the end I quit because I was bored to tears playing the scale repeatedly.,I think my teacher was glad I quit playing the violin because I complained so much about the repetitiveness.,-0.074,0.920,-0.337,-0.830,-0.364,32.250625,0.348564,0.553638,17.855175,0.192978,64.314324,0.450476,0.000000,35.606860,0.249401
test.sa-sb.sa::00820,The man turned it on. It did not respond. The man unplugged it. He took it apart.,1.0,content_diversity,The man liked to fix things and find out how everything works.,The man was always tinkering with stuff and could fix just about everything.,The man started out fixing things as a child and has never stopped.,"The man never batted an eyelash, he just fixed it right away.",The man was glad it didn't respond so he could take it apart and see what was up.,-0.073,0.913,-0.338,-0.832,-0.529,20.337500,0.344672,0.565946,11.509918,0.195065,30.540112,0.610503,0.000000,17.284041,0.345511
test.sa-sb.sa::00820,The man turned it on. It did not respond. The man unplugged it. He took it apart.,0.0,content_diversity,"The man can fix anything around a house and many commercial machines, too.",His friends tell the man that he can fix anything and should start a business.,The man can pull anything apart and put it back together again.,The man loves working with his hands and always fixes things for his neighbors.,"When anything is broken, friends and family call the man because he can fix anything.",-0.091,0.885,-0.367,-0.889,-0.579,26.216250,0.393158,0.564399,14.796428,0.221898,52.381226,0.713745,0.000000,29.563916,0.402837
test.sa-sb.sa::00821,"I believed my stuffed animals were real. I laid in bed at night staring at them in case they moved. I knew if I closed my eyes, they would start walking. I lined them up on shelves so I could always see them.",1.0,content_diversity,Eventually I realized it was my imagination and I wasn't scared anymore.,I could never sleep through the night because I didn't trust them.,None of them ever got up and walked.,"Some nights, I was so afraid that I slept in another roomm.",I got tired of worrying and packed them all in a box and put them in the basement.,-0.045,0.942,-0.211,-0.736,-0.241,-9.274688,0.061891,0.645943,-5.990916,0.039978,69.620869,0.993680,0.000000,44.971084,0.641860
test.sa-sb.sa::00821,"I believed my stuffed animals were real. I laid in bed at night staring at them in case they moved. I knew if I closed my eyes, they would start walking. I lined them up on shelves so I could always see them.",0.0,content_diversity,It was silly of me to believe this.,"Every morning, they were always in the same place.",I never found any evidence of them moving when I wasn't looking.,The only time I actually saw them walking was in a dream.,I never caught them walking around.,-0.032,0.948,-0.264,-0.749,-0.338,17.947813,0.164343,0.623903,11.197694,0.102534,9.915915,0.684146,0.000000,6.186569,0.426841
test.sa-sb.sa::00822,Joy had always wanted to see the Grand Canyon. Her daughter recently moved to Phoenix and volunteered to drive. Joy flew to Phoenix. The two drove up to the Grand Canyon and saw it's majesty.,1.0,content_diversity,Joy thoroughly enjoyed the Grand Canyon and spending time with her daughter.,Joy's daughter's car broke down halfway home from their trip and it took 2 days longer to get back.,They loved their trip and took a lot of pictures to show their friends.,Joy decided she'd like to go there again and planned to take some friends with her.,"Joy was so excited about seeing the Grand Canyon, she couldn't stop talking about it.",-0.037,0.936,-0.317,-0.823,-0.453,17.623125,0.225063,0.672084,11.844221,0.151261,73.103343,0.641027,0.000000,49.131591,0.430824
test.sa-sb.sa::00822,Joy had always wanted to see the Grand Canyon. Her daughter recently moved to Phoenix and volunteered to drive. Joy flew to Phoenix. The two drove up to the Grand Canyon and saw it's majesty.,0.0,content_diversity,Having auto trouble didn't make Joy or her daughter regret their vacation.,Joy didn't mind having the car break down at all because she got 2 extra days with her daughter.,Joy and her daughter had a lot of fun in the town that the car broke down so they didn't care.,Joy's daughter was really upset about taking two days longer to get home because she had to work.,Joy and her daughter ran out of money and had to use their credit cards after the car broke down.,-0.074,0.890,-0.310,-0.895,-0.544,38.516250,0.398272,0.545338,21.004388,0.217193,44.044329,0.663109,0.000000,24.019061,0.361619
test.sa-sb.sa::00823,Lance was ready to make it on the baseball team. He was currently in his try out. He needed to put on a good performance. Lance was going to prove he belong.,1.0,content_diversity,He performs very well.,he did not perform well,the team was glad to have him,he did not belong though,he did not like it in the end and decide to play basketball instead.,-0.069,0.906,-0.309,-0.683,-0.275,-7.471484,0.317903,0.528517,-3.948806,0.168017,94.257830,1.033938,0.000000,49.816860,0.546454
test.sa-sb.sa::00823,Lance was ready to make it on the baseball team. He was currently in his try out. He needed to put on a good performance. Lance was going to prove he belong.,0.0,content_diversity,he did exceptionally well,he is very good,the team was impressed with his performance,he plays extremely well,he performed fantastically,-0.037,0.964,-0.492,-0.733,-0.794,12.872188,0.505451,0.570772,7.347085,0.288497,13.650006,0.925294,0.000000,7.791042,0.528132
test.sa-sb.sa::00824,Sherrie wanted to go to the beach. She did not own a car. Sop she called a friend to ask if they wanted to go. The friend agreed to drive her to the beach.,1.0,content_diversity,she was so happy,she enjoy her trip very much,she was glad she went on the trip,the friend later back out on the promise,she treat her friend to lunch,-0.053,0.916,-0.236,-0.768,-0.453,9.710625,0.278172,0.554876,5.388188,0.154351,57.537494,0.899810,0.000000,31.926147,0.499283
test.sa-sb.sa::00824,Sherrie wanted to go to the beach. She did not own a car. Sop she called a friend to ask if they wanted to go. The friend agreed to drive her to the beach.,0.0,content_diversity,she was very pleased,she was delighted,she is happy to be at the beach,she enjoys the beach very much,she is glad to get to go to the beach,-0.084,0.879,-0.459,-0.841,-0.743,12.460625,0.551620,0.584866,7.287793,0.322624,25.002298,0.308490,0.000000,14.622989,0.180425
test.sa-sb.sa::00825,It any business you have to keep track of your resources. I was helping a friend inventory his business. He could name every part number in his inventory from memory. I asked him to give me a list of his employees.,1.0,content_diversity,He didnt know one of their names.,He said he had no employees!,He admitted to being a liar and didn't having a business at all.,He punched me on the nose and ran away.,I realised he was mad when he showed me a single light bulb.,-0.024,0.963,-0.236,-0.644,-0.238,9.092500,0.165356,0.492726,4.480109,0.081475,86.838664,0.800157,0.000000,42.787644,0.394258
test.sa-sb.sa::00825,It any business you have to keep track of your resources. I was helping a friend inventory his business. He could name every part number in his inventory from memory. I asked him to give me a list of his employees.,0.0,content_diversity,He said he made up being a business owner to impress his parents.,It was the only way I could get a girlfriend he admitted.,He confessed to pretending to be a business owner just to get grants.,He admitted he said he was a buisness man just to get women.,He pleaded with me to tell people he was a IT magnate so he could be famous.,-0.086,0.885,-0.383,-0.784,-0.440,35.533750,0.645810,0.445106,15.816271,0.287454,74.881422,0.740569,0.000000,33.330140,0.329631
test.sa-sb.sa::00826,Jane had a window frame that was not fully attached to the house. To fix it required climbing on the roof. Jane was too afraid to do this herself. Her grown son did it instead.,1.0,content_diversity,it was a job well done,he fell from the roof,the roof collapsed,she thank him after,she was cheering him on,-0.030,0.945,-0.213,-0.611,-0.246,4.059336,0.296727,0.524979,2.131064,0.155775,32.853778,1.681321,0.000000,17.247530,0.882658
test.sa-sb.sa::00826,Jane had a window frame that was not fully attached to the house. To fix it required climbing on the roof. Jane was too afraid to do this herself. Her grown son did it instead.,0.0,content_diversity,the job was well done,he did a good job,he completes the job well,he finishes the job well,he did the task really well.,-0.128,0.849,-0.555,-0.913,-0.883,7.881484,0.442352,0.534804,4.215049,0.236571,47.708550,1.507183,0.000000,25.514724,0.806047
test.sa-sb.sa::00827,Ted is visiting his doctor. At the doctor he receives news. The doctor tells Ted he has cancer. The doctor gives him 6 months to live.,1.0,content_diversity,Ted knew there was something wrong but he wasn't ready for this news.,Ted immediately thought about his family and how they were going to take the news.,Ted started thinking about everything he needed to do to make things easier for his family.,Ted said he still wanted to try some form of treatment if only to live a few more months.,Ted wanted to keep the news from his family for a few days until he came to grips with it.,-0.063,0.925,-0.306,-0.899,-0.490,13.277500,0.136458,0.619212,8.221591,0.084496,60.686548,0.587834,0.000000,37.577857,0.363994
test.sa-sb.sa::00827,Ted is visiting his doctor. At the doctor he receives news. The doctor tells Ted he has cancer. The doctor gives him 6 months to live.,0.0,content_diversity,Ted began writing a list of what he needed to do so his wife wouldn't have to.,Ted started cleaning out his drawers and closets so his wife wouldn't to go through his clothes.,Ted made a list of everything his wife needed to do to get his life insurance and benefits.,Ted wrote out his wishes for a funeral so his wife would have to make those decisions.,Ted tried to pay all the bills so that nothing would come up after he was gone and his wife hurting.,-0.121,0.870,-0.366,-0.914,-0.634,30.146875,0.381692,0.494012,14.892914,0.188560,85.895668,0.623639,0.000000,42.433481,0.308085
test.sa-sb.sa::00828,The man stole a watch from his friend. He wore the watch out on the town. His friend recognized the watch. He asked to have it back.,1.0,content_diversity,The man was so embarrassed he didn't know what to say so he left.,The man tried to apologize but his friend wanted nothing to do with it.,The man said he found it in his car but his friend knew that wasn't true.,The man was punched in the nose after he returned the watch.,The man knew he deserved to be embarrassed for being a jerk but his friend just walked away.,-0.090,0.886,-0.364,-0.774,-0.395,6.143750,0.178609,0.603486,3.707664,0.107788,79.392970,0.624729,0.000000,47.912508,0.377015
test.sa-sb.sa::00828,The man stole a watch from his friend. He wore the watch out on the town. His friend recognized the watch. He asked to have it back.,0.0,content_diversity,The man thought his friend would make a scene but he didn't.,The man was expecting his friend to yell at him but the friend had too much class.,The friend told him he was disappointed when the man returned the watch.,The man was ready for his friend to make an example of him but the friend never did.,The man told his friend to wait to make a scene because of his girlfriend and the friend did.,-0.135,0.835,-0.485,-0.877,-0.557,21.173437,0.331463,0.587811,12.445976,0.194838,72.902463,0.550969,0.000000,42.852859,0.323866
test.sa-sb.sa::00829,Joe tries to impress his friends by smoking. He notices a girl and lights up a cigarette. She walks away because she hates the smell of tobacco. Joe buys nicotine patches to quit smoking.,1.0,content_diversity,it worked,it did not work,he lost them,he tries to talk to the girl after,he quit smoking to impress a girl,-0.025,0.950,-0.284,-0.597,-0.208,6.323789,0.966990,0.491055,3.105328,0.474845,49.253174,2.075161,0.000000,24.186014,1.019018
test.sa-sb.sa::00829,Joe tries to impress his friends by smoking. He notices a girl and lights up a cigarette. She walks away because she hates the smell of tobacco. Joe buys nicotine patches to quit smoking.,0.0,content_diversity,he quits smoking,he was able to quit smoking,the patch works,the patch was effective,he got the results from the patch,-0.072,0.900,-0.338,-0.753,-0.382,2.653984,0.360658,0.608683,1.615435,0.219526,45.095938,1.012721,0.000000,27.449130,0.616426
test.sa-sb.sa::00830,Ben was a struggling actor. He went to several auditions. He finally got a call back on one of them. Ben got the part.,1.0,content_diversity,he was so happy,he was not happy,it was a big part,he got his big paycheck,they cancel the shows after,-0.044,0.937,-0.228,-0.637,-0.249,-3.307578,0.021955,0.528357,-1.747582,0.011600,50.122800,1.403065,0.000000,26.482737,0.741319
test.sa-sb.sa::00830,Ben was a struggling actor. He went to several auditions. He finally got a call back on one of them. Ben got the part.,0.0,content_diversity,he was happy,he is pleased,he was very pleased with the result,he was estatic,he was glad,-0.142,0.873,-0.495,-0.776,-0.715,11.935703,0.421713,0.542427,6.474253,0.228749,28.183552,1.691364,0.000000,15.287533,0.917443
test.sa-sb.sa::00831,There is a man selling puppies. I asked my mom if we could get one. She talked to my dad and they decided we could. We are going tomorrow to pick one out.,1.0,content_diversity,Tomorrow is my birthday and it will be perfect.,I hope I get a big dog.,I want a dog that will play fetch with me.,My mom said I could pick out any dog I wanted.,I hope there is a dog like my friend's dog Blue.,-0.058,0.928,-0.337,-0.768,-0.290,-1.664062,0.131668,0.567597,-0.944517,0.074734,62.464880,0.994070,0.000000,35.454894,0.564231
test.sa-sb.sa::00831,There is a man selling puppies. I asked my mom if we could get one. She talked to my dad and they decided we could. We are going tomorrow to pick one out.,0.0,content_diversity,I hope my dog will chase a ball.,I want to throw a frisbee for my dog to bring back.,I am excited to play catch with my new dog.,My dog is going to love playing ball with me.,I don't want a dog that is too small to play fetch.,-0.071,0.915,-0.457,-0.898,-0.583,16.978750,0.410335,0.502685,8.534968,0.206269,37.742272,0.704187,0.000000,18.972486,0.353984
test.sa-sb.sa::00832,Kate and her friends were on a trip in Vegas. They found an all you can eat sushi place. Kate was leery of the quality of fish they would use. But to her surprise it was very good.,1.0,content_diversity,Kate ended up being a regular customer of the sushi place.,Kate did not expect to be as sick as she was just a few hours later.,That was when Kate began recommending all her friends eat there.,Kate then began to wonder what other places she had turned down before that could possibly be amazing.,It was the last Kate ever refused to try something that she had never had before!,-0.034,0.947,-0.199,-0.855,-0.381,-0.890000,0.031175,0.555365,-0.494275,0.017314,100.212692,0.944645,0.000000,55.654651,0.524623
test.sa-sb.sa::00832,Kate and her friends were on a trip in Vegas. They found an all you can eat sushi place. Kate was leery of the quality of fish they would use. But to her surprise it was very good.,0.0,content_diversity,Kate didn't hope to be as wiped out as she was only a couple of hours after the fact.,Kate didn't plan to be as cleared out as she was just a few hours afterward.,Kate didn't hope to be as sick as she was only a couple of hours after the fact.,Kate had no idea her body was going to react so violently to something so dilicious.,"Much to Kate's surprise, her illness the following 24 hours was deemed to be from the fish.",-0.166,0.745,-0.393,-0.887,-0.557,52.079531,0.683613,0.480077,25.002196,0.328187,117.623361,1.317044,0.000000,56.468294,0.632283
test.sa-sb.sa::00833,My grandmother said she was going to make bread for Christmas. We were confused as to how that was going to work. She showed up with a beautiful bread that looked like Santa. She explained to us how she made it.,1.0,content_diversity,I was so impressed that I asked my grandmother if we could make one together.,My grandmother said I should go with her to her baking class and I said I would.,My grandmother and I made some Santa bread so we could give them as gifts.,I made a Santa bread as my grandmother watched but it didn't end up looking like Santa.,"I was so excited about the Santa bread, I wouldn't let anyone eat any of it.",-0.071,0.903,-0.307,-0.877,-0.450,23.303750,0.281319,0.618188,14.406089,0.173908,34.268132,0.282794,0.000000,21.184134,0.174820
test.sa-sb.sa::00833,My grandmother said she was going to make bread for Christmas. We were confused as to how that was going to work. She showed up with a beautiful bread that looked like Santa. She explained to us how she made it.,0.0,content_diversity,My grandmother told me I had to keep trying and I would make a Santa bread even better than hers.,I made several Santa breads and I kept messing them up but they still tasted really good.,I tried to make a few loaves of Santa bread but I got discouraged when they looked like mountains.,My grandmother said I would only get better with trying so she only watched what I was doing.,My grandmother made notes while I was trying to make Santa bread then told me what I did wrong afterwards.,-0.085,0.899,-0.323,-0.888,-0.439,46.297500,0.519522,0.539629,24.983458,0.280349,45.655002,0.438731,0.000000,24.636748,0.236752
test.sa-sb.sa::00834,I was out playing the other night. It was starting to get late and my mom called me in. I was too far away so I couldn't hear her. When I finally got back home she was very mad.,1.0,content_diversity,I apologize to her,I understand why she is mad,she got over it quickly,she cooked dinner and we made up,we ate dinner and she forgive me,-0.035,0.943,-0.257,-0.718,-0.293,9.810937,0.451075,0.556237,5.457207,0.250904,26.691978,0.642871,0.000000,14.847066,0.357588
test.sa-sb.sa::00834,I was out playing the other night. It was starting to get late and my mom called me in. I was too far away so I couldn't hear her. When I finally got back home she was very mad.,0.0,content_diversity,I said sorry,I told her I was sorry,I apologized for being late,I decide to apologize to her,I explain why i did not hear her,-0.058,0.936,-0.399,-0.861,-0.517,1.160703,0.157914,0.627629,0.728491,0.099111,48.494084,1.156239,0.000000,30.436307,0.725689
test.sa-sb.sa::00835,Tim bought a new scooter. He left it on his front porch. One day it was gone. He filed a police report.,1.0,content_diversity,he was sad,he got his scooter back,he was dissapointed,he was ok with the missing scooter,he decide to also post up posters,-0.084,0.924,-0.239,-0.657,-0.143,-14.444766,-0.189468,0.508888,-7.350770,-0.096418,95.523985,2.284777,0.000000,48.611023,1.162696
test.sa-sb.sa::00835,Tim bought a new scooter. He left it on his front porch. One day it was gone. He filed a police report.,0.0,content_diversity,he later receive his scooter back,he found his scooter,they found his scooter later,they return his scooter to him,he later get his scooter back,-0.183,0.802,-0.674,-0.974,-0.755,20.573633,0.718640,0.588090,12.099146,0.422625,16.483963,0.412785,0.000000,9.694053,0.242754
test.sa-sb.sa::00836,"We watched Lassie every day after school. We begged our parents to buy us a dog like that. One day my cousin's dog had a litter of puppies. We pleaded for one, but our parents didn't like dogs.",1.0,content_diversity,we hide it,we get one anyway,we did not get one,we were so sad to not get one,we build a dog house outside,-0.089,0.890,-0.334,-0.760,-0.191,4.424375,0.470089,0.456072,2.017834,0.214395,26.101198,1.334532,0.000000,11.904029,0.608643
test.sa-sb.sa::00836,"We watched Lassie every day after school. We begged our parents to buy us a dog like that. One day my cousin's dog had a litter of puppies. We pleaded for one, but our parents didn't like dogs.",0.0,content_diversity,we adopt one anyway,we get a puppy,we receive a puppy,we receive one,we pick one up,-0.100,0.677,-0.414,-0.841,-0.442,14.358828,0.925900,0.370433,5.318977,0.342984,36.353503,1.688963,0.000000,13.466521,0.625647
test.sa-sb.sa::00837,"My wife gets blueberry muffins from the local supermarket. The batter varies from yellow to dark blue in color. Today, the batter was blue, my favorite. My wife was not pleased as yellow is her favorite.",1.0,content_diversity,she accept it,it was only for the day,she exchange the batter,we are fine though,it was little we could do,-0.034,0.937,-0.110,-0.583,-0.269,2.984531,0.322495,0.394891,1.178565,0.127350,40.132838,0.972618,0.000000,15.848107,0.384078
test.sa-sb.sa::00837,"My wife gets blueberry muffins from the local supermarket. The batter varies from yellow to dark blue in color. Today, the batter was blue, my favorite. My wife was not pleased as yellow is her favorite.",0.0,content_diversity,the color is only for today,the blue is only for today,the color blue for muffin is only for the day,the blueberry batter is only today,blueberry muffin with blue color is only today as tomorrow it could be yellow or blue,-0.195,0.799,-0.355,-0.940,-0.668,14.731250,0.829951,0.469603,6.917845,0.389748,108.781311,0.809648,0.000000,51.084076,0.380213
test.sa-sb.sa::00838,Paul wants to have some good footwear for winter. He decides to invest in a pair of heavy duty boots. Paul finds a great pair of boots. They're very warm.,1.0,content_diversity,Paul loved the new boots which were actually quite stylish along with being warm and hardy.,Paul got a lot of compliments when he wore the boots and decided to get a second pair.,Paul was very happy with his purchase and was glad he decided to upgrade his footwear.,Paul told his friends where he got his boots and they went and purchased similar boots.,Paul was mad at his buddies for buying the same boots because they looked like twins now.,-0.055,0.925,-0.334,-0.934,-0.571,3.135000,0.049040,0.597345,1.872678,0.029294,70.897328,0.740464,0.000000,42.350192,0.442313
test.sa-sb.sa::00838,Paul wants to have some good footwear for winter. He decides to invest in a pair of heavy duty boots. Paul finds a great pair of boots. They're very warm.,0.0,content_diversity,Paul finally realized the benefit of purchasing quality products that last over cheap products to save money.,Paul decided to change the way he made all of his purchases after being so happy with his boots.,Paul couldn't believe a pair of boots could be so comfortable because his older boots never were.,Paul started looking at other shoes that might be worth upgrading like he did with his boots.,Paul swore he'd never buy cheap footwear again because it's just not worth it.,-0.041,0.935,-0.310,-0.918,-0.437,40.924375,0.392967,0.579846,23.729840,0.227861,50.375154,0.234703,0.000000,29.209837,0.136091
test.sa-sb.sa::00839,"Nick and Jennifer met at a golf course. They decided to have their first date at a local restaurant. Jennifer was late because she couldn't decide which dress to wear. When she arrived, Nick told her she looked beautiful.",1.0,content_diversity,she was so happy,she did not like nick after the date,they really enjoy their date,she was not pleased,she was glad to she wears that dress,-0.063,0.928,-0.308,-0.706,-0.339,-2.668906,0.054187,0.539742,-1.440521,0.029247,65.847881,1.093818,0.000000,35.540881,0.590380
test.sa-sb.sa::00839,"Nick and Jennifer met at a golf course. They decided to have their first date at a local restaurant. Jennifer was late because she couldn't decide which dress to wear. When she arrived, Nick told her she looked beautiful.",0.0,content_diversity,she was pleased,she enjoy hearing that compliment,she is happy to hear that,she is happy she gets complimented,she is very delighted,-0.096,0.879,-0.396,-0.911,-0.850,19.115391,0.567437,0.489321,9.353566,0.277659,38.658941,0.679249,0.000000,18.916640,0.332371
test.sa-sb.sa::00840,I was walking down by the tracks the other day. There were a lot of pretty trees down by the tracks. I saw a few trains roll by. I had a great time outdoors that day.,1.0,content_diversity,I went home happy,I had dinner after,I took a break and savor the moment,I remind myself to enjoy nature more,I took pictures of the train,-0.046,0.950,-0.229,-0.651,-0.206,15.184375,0.462079,0.505445,7.674868,0.233555,40.193269,1.158401,0.000000,20.315491,0.585508
test.sa-sb.sa::00840,I was walking down by the tracks the other day. There were a lot of pretty trees down by the tracks. I saw a few trains roll by. I had a great time outdoors that day.,0.0,content_diversity,I went home satisfied,I returned home in a happy mood,I return home feeling satisfied,I return went home feeling elevated,I have a happy feeling returning home,-0.117,0.863,-0.531,-0.975,-0.818,23.713750,0.799654,0.456687,10.829760,0.365191,44.634149,0.979756,0.000000,20.383832,0.447442
test.sa-sb.sa::00841,John was doing poorly in school. He was on academic probation. If he failed one more class he would get kicked out. Unfortunately John knew he was going to fail two.,1.0,content_diversity,He studied hard and passed both classes.,He failed two classes and had to go to summer school.,John had to repeat his junior year of high school.,John's mother decided to home school him instead.,John got arrested and was placed in military school.,-0.039,0.942,-0.420,-0.783,-0.281,-1.971250,-0.039071,0.675233,-1.331053,-0.026382,36.957489,0.616030,0.000000,24.954922,0.415964
test.sa-sb.sa::00841,John was doing poorly in school. He was on academic probation. If he failed one more class he would get kicked out. Unfortunately John knew he was going to fail two.,0.0,content_diversity,He ended up failing algebra and history.,He was able to make up the classes in summer school.,John will be able to graduate on time with his class next year.,John failed two classes but had a chance to make them up.,Thankfully summer classes were offerred.,-0.032,0.945,-0.345,-0.813,-0.318,10.528437,-0.010069,0.589986,6.211629,-0.005941,38.333248,1.208073,0.000000,22.616073,0.712746
test.sa-sb.sa::00842,The girl got out of bed. She checked her alarm clock. She still had time before work. She set the alarm.,1.0,content_diversity,"She decided to take a nice, hot bubble bath before work and enjoyed it very much.","She ran the bath water, walked away, and fell asleep accidentally, flooding the whole house!","She took a relaxing bath, but ended up being too relaxed and fell asleep in the tub!","She ran a bath, but decided she didn’t have time for it, so she showered instead.",She wanted to take a bath before work but her sister was hogging the bathroom.,-0.063,0.904,-0.334,-0.953,-0.597,38.356250,0.424449,0.570854,21.895813,0.242298,58.528088,0.497729,0.000000,33.410985,0.284130
