sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.sa-sb.sa::00269,David had always been a climber. He wanted to climb the highest mountain in his area. So he prepared himself to climb. He practice climbing smaller mountains to prepare himself.,1.0,content_diversity,"But, he found out that he was afraid of heights and gave up on climbing high mountains.","At last, he was ready to tackle the highest mountain.",He met many friends while practicing his climbing.,"One day, he fell and broke his ankle and had to retire from climbing.",He found that he was a very skilled climber with the balance of a billy goat.,-0.040,0.931,-0.325,-0.891,-0.344,3.956875,0.211220,0.618247,2.446328,0.130586,86.994583,0.930175,0.000000,53.784182,0.575078
test.sa-sb.sa::00269,David had always been a climber. He wanted to climb the highest mountain in his area. So he prepared himself to climb. He practice climbing smaller mountains to prepare himself.,0.0,content_diversity,He enjoyed the camaraderie of climbing with others.,He joined a group of climbers who all practiced together.,David met a lot of other climbers while preparing for his big ascent.,Other climbers offered great advice and encouragement to David.,The greatest gift David got from the climbing experience was all of the wonderful people he met.,-0.032,0.951,-0.384,-0.944,-0.613,14.635625,0.361239,0.625286,9.151446,0.225877,70.503162,0.375245,0.000000,44.084615,0.234635
test.sa-sb.sa::00270,"We were staying in a hotel on our vacation. We were supposed to be leaving that day. Early in the morning, my Dad heard people knocking on the door. They were evacuating the hotel because of a fire.",0.0,content_diversity,"We couldn't get back into our room until later that afternoon, and therefore missed our flight.","By the time we could get back into our room, we had already missed our flight.","Firefighters wouldn't let guests return to their rooms for several hours, causing many of us to miss our flights.","After we missed our flight because of the time spent outside, the hotel offered for us to stay an extra night.","It took firefighters several hours to put out the fire, so we ended up missing our flight since we couldn't get in our room to pack our things.",-0.087,0.893,-0.381,-0.935,-0.691,35.108281,0.401921,0.642936,22.572395,0.258410,96.792297,0.678985,0.000000,62.231300,0.436544
test.sa-sb.sa::00272,John got home from work one day to find his cat missing. He looked for him everywhere. Eventually he realized that his cat had escaped. He went outside and called for him.,1.0,content_diversity,As john got home he found out that his cat was not at home,john checked the whole house for the cat,While searching John found out that the cat has escaped through a open space,John finally thought of what to do,Then John went outside the house to call for the cat,-0.055,0.908,-0.296,-0.875,-0.488,20.615625,0.310066,0.614972,12.678030,0.190682,51.858569,0.781110,0.000000,31.891561,0.480361
test.sa-sb.sa::00274,"Helga plays the saxophone in a jazz band. Before a show, she is always nervous. She warms up as far away from other people as she can. She does scales and deep breathing exercises.",1.0,content_diversity,These exercises give her confidence in her performance.,After the performance she wonders why she was so nervous.,Her performance is always better than she expected it to be.,After her performance she drinks a glass of wine to calm down.,She is determined to give the best performance possible.,-0.049,0.931,-0.375,-0.895,-0.415,10.214688,0.156973,0.707255,7.224386,0.111020,16.740279,0.236720,0.000000,11.839642,0.167421
test.sa-sb.sa::00274,"Helga plays the saxophone in a jazz band. Before a show, she is always nervous. She warms up as far away from other people as she can. She does scales and deep breathing exercises.",0.0,content_diversity,She goes on stage despite her nervousness and performs well.,Nervousness will not deter her from doing her best in her performance.,She loves playing the saxophone so much that she still goes on stage to do her best.,"Doing her best is very important to her, no matter what.",She is proud of herself for practicing and perseveres through the nervousness.,-0.049,0.927,-0.334,-0.833,-0.543,25.922500,0.384597,0.612735,15.883634,0.235656,46.544629,0.320942,0.000000,28.519544,0.196653
test.sa-sb.sa::00275,Sean was on a diet. He lost a lot of pounds. Eventually his pants fit too big. Even his belt was hard to fit.,1.0,content_diversity,He realized he had to buy a new pair of pants and a new belt.,He was happy because he saw how much weight he has already lost.,He decided to just punch a hole through the belt so he can still wear both the pants and the belt even though it was clearly too big for him,He decided to throw the belt away and get another one from his drawer.,He laughed at how silly he looked at those belt and pants so he posted a photo of him wearing those.,-0.058,0.906,-0.312,-0.852,-0.392,16.086875,0.093904,0.582409,9.369141,0.054691,154.865616,1.000545,0.000000,90.195129,0.582726
test.sa-sb.sa::00276,It had been raining for two days straight. Kim's apartment basement became flooded. Her things in storage were destroyed. She didn't have any insurance.,0.0,content_diversity,It was tough for her to get everything looking spotless again.,"After hours of struggle, she managed to clear away all the ruined storage.","Eventually, she had the basement looking back to normal.","It wasn't easy, but Kim spent quite a bit of time re-organizing things in the basement.","Kim was unhappy with the damage, so she worked on cleaning things up.",-0.033,0.951,-0.370,-0.799,-0.482,20.823125,0.314536,0.574699,11.967024,0.180763,37.827885,0.311861,0.000000,21.739639,0.179226
test.sa-sb.sa::00278,Tom woke up late at night. He decided to drink some milk. He was too tired when he poured it. He didn't notice it was expired and gross.,1.0,content_diversity,He was so thirsty he drank it anyway.,When he smelled the awful smell he poured it down the drain.,"He drank it, then became ill and threw up right away.","He smelled it, then poured it back in the container to trick his sister.",He Threw it away so no one else would have to smell or see it.,-0.047,0.926,-0.332,-0.867,-0.378,-1.960938,-0.036165,0.577363,-1.132172,-0.020880,84.647566,0.901197,0.000000,48.872340,0.520318
test.sa-sb.sa::00279,Sam was using his debit card. He thought he had more money than he did. It overdrafted his account. Sam was struck with several fees.,1.0,content_diversity,The next time he got his paycheck the amount was automatically taken from his balance.,He called the bank to complain about the overdraft fees.,He realized that he needed to set up overdraft protection on his account.,He went to the bank and deposited money so it does not happen again.,He linked his savings account to his checking account to solve this issue.,-0.046,0.935,-0.361,-0.833,-0.430,-0.831562,0.026070,0.684208,-0.568961,0.017837,54.019876,0.452832,0.000000,36.960805,0.309831
test.sa-sb.sa::00280,Rita fell out of the tree. She broke her arm in two places. The doctor put her arm in a cast. It is purple and looks really neat.,1.0,content_diversity,Her arm healed in record time and the cast was off in 5 weeks.,Her arm became infected and the cast had to be removed to treat her.,Rita's arm was painful and it was impossible for Rita to sleep.,Rita's cast made her so popular everyone in her class insisted on signing it.,Rita's purple cast dyed her skin purple and made her seem freakish.,-0.054,0.908,-0.289,-0.787,-0.269,6.135000,0.086964,0.550015,3.374344,0.047832,69.718312,0.908404,0.000000,38.346143,0.499636
test.sa-sb.sa::00281,Jared had trained for his wrestling tournament all week. He dedicated hours to training. It got in the way of his grades. His principal had to tell him he couldn't compete.,1.0,content_diversity,Jared was so upset he wouldn't leave his room.,"Jared made a deal with his principal, if he brought up his grades he could fight.","Jared understood, and went home to study.",The principal arranged for a tutor for Jared to help him.,"Jared was very angry, threatened the principal and ended up in jail.",-0.036,0.941,-0.308,-0.870,-0.371,6.736250,0.226295,0.624889,4.209410,0.141409,38.207968,0.455210,0.000000,23.875745,0.284456
test.sa-sb.sa::00282,"My neighbor Steve went food shopping. He buys his vegetables from a farm stand in Belmont, MA. Steve showed off some locally grown artichokes. Steve said this was unusual, as artichokes are hot weather veggies.",0.0,content_diversity,Steve was excited to eat artichokes tonight.,Steve asked if I had any recipes so he could make artichokes for dinner.,The artichokes made for a tasty dinner.,Steve took the artichokes home in order to cook them.,Steve looked forward to making a meal out of the artichokes.,-0.050,0.942,-0.482,-0.973,-0.731,12.195625,0.307840,0.629117,7.672474,0.193667,41.969244,0.307768,0.000000,26.403560,0.193622
test.sa-sb.sa::00283,"I am starting on my third marriage. I am very worried about how it will work out. Until now, I never felt love for the men I was married to. Now that I do love one, he is not very kind.",0.0,content_diversity,"I think it may be a problem with me, after so many failed marriages.",I'm beginning to think my divorces were all my fault.,"Could I be at fault, after so many failed relationships?",I have to think seriously about how much of my bad marriages were my fault.,"I never considered it, but I may have to take some of the blame for my divorces.",-0.066,0.893,-0.430,-0.873,-0.665,23.348438,0.460159,0.559168,13.055702,0.257306,50.264625,0.300989,0.000000,28.106376,0.168303
test.sa-sb.sa::00284,Sam loved trick or treating. He would walk everywhere getting candy. By the time he was done he had a huge bag full. Sam treasured the bag.,1.0,content_diversity,"He went home with all of his candies in his bag, feeling proud.",Sam gave his candies to the other kids who didn't get as much candies since he only cared for the fun of carrying his trick-or-treating bag.,Sam ate all of his candies so he suffered from toothache the following day.,Sam cried as he tripped and spilled his candies all over the street.,Sam left the bag by his bedside table near the window the following day so most of the candies melted in the bag.,-0.095,0.890,-0.332,-0.921,-0.423,1.160625,0.133745,0.538808,0.625354,0.072063,159.533842,0.486959,0.000000,85.958125,0.262377
test.sa-sb.sa::00285,The pilot asked the cabin to be seated. The stewardess was not sure why. She felt afraid. She fastened her seatbelt.,1.0,content_diversity,But the plane landed without any issue.,It was a little bumpy as the plane landed.,The passengers looked worried as the plane descended for landing.,The passengers were worried but the pilot reassured them everything was okay.,The stewardess looked to the other attendants for reassurance.,-0.070,0.902,-0.362,-0.835,-0.447,20.314375,0.371552,0.604940,12.288970,0.224766,48.321526,0.564950,0.000000,29.231604,0.341760
test.sa-sb.sa::00285,The pilot asked the cabin to be seated. The stewardess was not sure why. She felt afraid. She fastened her seatbelt.,0.0,content_diversity,"With worried looks, the passengers waited for the plane to land.",The distress from the pilot's announcement was evident on the passengers' faces.,"The passengers had confidence in the pilot, even though they were clearly worried.","The passengers looked at each other with worried expressions, as the plane landed.","Looking at the passengers, the stewardess noticed the worried looks on their faces.",-0.068,0.932,-0.449,-0.952,-0.684,35.118125,0.443280,0.658797,23.135731,0.292032,51.578283,0.588239,0.000000,33.979640,0.387530
test.sa-sb.sa::00286,"Jay was playing in a baseball game. He was standing on second base, ready to run. Jay ran and slid to the base. His arm got caught and he broke it.",0.0,content_diversity,Jay was sad because it was his senior year and he would have to miss the rest of his season.,"Because of the extent of the injury, Jay was unable to play baseball for the rest of the season.","Jay had to stay in a cast for 6 weeks, which sadly caused him to have to miss the rest of the baseball season.","The injury required that Jay wear a cast for several weeks, ending the baseball season early for him.",Jay cried when he found out that he would have to miss the rest of the season.,-0.175,0.763,-0.427,-0.917,-0.717,32.515625,0.277684,0.698127,22.700043,0.193859,66.566933,0.531277,0.000000,46.472189,0.370899
test.sa-sb.sa::00287,Wax got fired from his job at the bowling alley. He looked for a way to work online. He found a cool site from amazon that allowed him to work from home. Wax spent every day and night on the computer working.,0.0,content_diversity,"David misunderstood directions on two hits, this caused him to be blocked.",David did work for 2 unscrupulous people who wanted free work and lost his job.,"David worked hard but made an error for two people, losing him his job.","David didn't mean to write too many words, he forgot, and was blocked.",David worked for 2 Survey makers who wanted free work so rejected his work.,-0.056,0.906,-0.331,-0.880,-0.485,57.051875,0.792633,0.381864,21.786044,0.302678,61.712107,0.884343,0.000000,23.565618,0.337698
test.sa-sb.sa::00289,"Jane played a solo at the concert. She trembled when she walked to the front of the stage. The solo was shaky at the beginning, but Jane's confidence grew. By the end, everyone was clapping.",1.0,content_diversity,Jane ran off the stage in a fit of nerves.,Jane graciously bowed to the audience.,The conductor walked over to shake Jane's hand.,A reporter took Jane's picture for the newspaper.,Jane prepared to play a second piece.,-0.029,0.959,-0.331,-0.833,-0.302,9.426562,0.135378,0.603906,5.692756,0.081756,19.488746,0.735355,0.000000,11.769368,0.444085
test.sa-sb.sa::00289,"Jane played a solo at the concert. She trembled when she walked to the front of the stage. The solo was shaky at the beginning, but Jane's confidence grew. By the end, everyone was clapping.",0.0,content_diversity,"Jane stumbled off the stage, overwhelmed by nervousness.","Stressed out, Jane felt ill as she strode off the stage.",Jane could barely appreciate the applause due to her nerves.,"Jane smiled weakly then ran off the stage, her legs shaking.","Feeling nauseous, Jane quickly left the stage.",-0.070,0.920,-0.431,-0.926,-0.748,29.649063,0.475852,0.564924,16.749463,0.268820,52.218860,0.669326,0.000000,29.499681,0.378118
test.sa-sb.sa::00290,Our two year old granddaughter loves chocolate milk. Last week she brought her father's shoes to him. She put on her shoes. She asked him to take her to the store to buy some chocolate milk.,1.0,content_diversity,He obliged.,He informed her that they already had more milk in the fridge.,He offered to make her more using chocolate syrup.,He promised to take her later.,She even brought his keys.,-0.033,0.959,-0.306,-0.737,-0.243,15.851563,-0.062435,0.537968,8.527632,-0.033588,56.951052,1.346032,0.000000,30.637838,0.724122
test.sa-sb.sa::00291,"Emily made a reservation for 5 at a brand new restaurant. Everyone met at the restaurant at 8:00. We ordered lots of wine and lots of food and everything was delicious. When we were finished, the chef came out and thanked us for coming.",1.0,content_diversity,The chef gave us coupons for the next time we come back.,We ended the night by going to Emily's house for a games.,We called a taxi for a ride home.,"My friend, Tom, realized that he had gone to high school with the chef.",We made plans to come back the following month.,-0.040,0.941,-0.257,-0.705,-0.241,13.488750,0.312944,0.601630,8.115236,0.188276,75.234880,0.881111,0.000000,45.263557,0.530103
test.sa-sb.sa::00291,"Emily made a reservation for 5 at a brand new restaurant. Everyone met at the restaurant at 8:00. We ordered lots of wine and lots of food and everything was delicious. When we were finished, the chef came out and thanked us for coming.",0.0,content_diversity,Emily invited us all back to her house for a game night.,"Since it was still early, we decided to go to Emily's and play games.",Some of us decided to go to Emily's house to play cards.,Emily invited us all to come to her house and play games.,"Since the night was still early, we continued the fun by going to Emily's house to play games.",-0.159,0.764,-0.563,-0.973,-0.729,21.184844,0.456828,0.600272,12.716675,0.274221,54.350155,0.291665,0.000000,32.624893,0.175078
test.sa-sb.sa::00295,"It was a windy day. Freddy made his way down the street, holding onto his hat. A strong gust engulfed him. In his surprise, he let go of his umbrella.",0.0,content_diversity,"Freddy ran after the umbrella, avoiding puddles on the sidewalk.",Freddy made sure to hang onto his hat after he went after his umbrella.,Freddy quickly caught his umbrella after chasing it.,Freddy grabbed at his umbrella while sprinting down the sidewalk.,Freddy made a mad dash to catch the umbrella.,-0.072,0.908,-0.466,-0.975,-0.695,17.829688,0.242305,0.613026,10.930061,0.148539,45.271833,0.290241,0.000000,27.752808,0.177926
test.sa-sb.sa::00296,The sink was clogged. The man pulled out some long hair. The man didn't have long hair. He blamed his roommate.,1.0,content_diversity,His roommate was angry about the accusation.,"His roommate denied the claim since he is bald, and then the man felt badly.","The roommate had short hair, so the man had to reconsider that it might be the fault of his girlfriend.",The man just accused his roommate because he wanted the roommate to feel bad even though he knew he was actually responsible for the clog.,He hoped his roommate would be guilty and finish cleaning out the drain.,-0.064,0.927,-0.343,-0.885,-0.548,23.890938,0.093580,0.598744,14.304554,0.056030,106.392697,0.785952,0.000000,63.701983,0.470584
test.sa-sb.sa::00296,The sink was clogged. The man pulled out some long hair. The man didn't have long hair. He blamed his roommate.,0.0,content_diversity,The roommate exploded with anger and reminded the man he was bald - the man felt thoughtless.,"The roommate looked shocked and then pointed at his very short hair, the man realized it was likely not the roomate's fault and felt poorly.",The guilt registered on the man's face when his roommate denied the claim since he is bald.,"The man called his roommate, who was at work, to accuse him, but his roommate said, ""How?  I am bald, dude!"" and the man felt bad about it","The roommate freaked out, and then calmed down and asked the man how long the hair was in the sink, and the man quickly realized his error and apologized for making assumptions.",-0.101,0.900,-0.294,-0.898,-0.639,40.003750,0.491377,0.506606,20.266158,0.248935,102.118303,0.656671,0.000000,51.733792,0.332674
test.sa-sb.sa::00297,Greg really wanted an ice pop. He didn't have any. Greg stuck a spoon into a pudding pack. He placed that into the freezer for an hour.,1.0,content_diversity,Greg satisfied his craving for an ice pop.,Greg felt it is a good business idea and decided to sell it.,The ice pop did not freeze as he intended so he just went out to buy an ice pop.,He waited for an hour for it to freeze but finished eating it in about less than five minutes.,Greg experienced brain freeze for eating the frozen pudding really fast.,-0.043,0.927,-0.253,-0.839,-0.363,10.220000,0.061038,0.567132,5.796093,0.034616,81.408613,0.709525,0.000000,46.169460,0.402394
test.sa-sb.sa::00298,The man wrote a book. He submitted it to a publisher. The publisher said it was garbage. The man self-published the book.,0.0,content_diversity,"only one store picked it up, and no one ever bought it.","a single copy remained on the shelves for 12 years, and was unceremoniously disposed of.","only a single copy was purchased, by a bookstore, but it just collected dust.","in 12 years of being on sale, it was never purchased.","the book was never read, and was thrown away.",-0.049,0.916,-0.353,-0.811,-0.481,42.950938,0.516199,0.527804,22.669672,0.272452,65.613358,0.388588,0.000000,34.630986,0.205098
test.sa-sb.sa::00300,My father said very cruel things all day. We needed to shop for some school items. He said I didn't deserve anything I got. I tried to block out his anger.,1.0,content_diversity,I knew I didn't deserve to be the recipient of his anger.,"Even though I tried to block out his anger, it kept coming up in my mind.",His anger didn't bother me because I didn't care anymore.,I tried to do everything right to appease his anger.,I asked myself why he could be so angry and cruel.,-0.053,0.927,-0.353,-0.925,-0.466,2.647812,0.001052,0.643749,1.704528,0.000678,16.600873,0.620731,0.000000,10.686802,0.399595
test.sa-sb.sa::00300,My father said very cruel things all day. We needed to shop for some school items. He said I didn't deserve anything I got. I tried to block out his anger.,0.0,content_diversity,"I didn't do anything wrong, so I couldn't understand why he was angry at me.",I shouldn't have been treated so badly by him.,"He took out his anger on anyone who was there, but it shouldn't have been me.",I was the perfect child who didn't deserve his wrath!,"His anger fell on the least deserving person, which happened to be me that day.",-0.038,0.937,-0.253,-0.808,-0.552,15.908750,0.311487,0.587886,9.352532,0.183119,42.492028,0.589126,0.000000,24.980471,0.346339
test.sa-sb.sa::00301,John was giving a speech. All of a sudden a baby started crying. John tried to ignore it at first. Eventually John asked that it be removed.,0.0,content_diversity,"With the distractions gone, Jone successfully finished his speech.",After that the speech went well.,It was quiet for the rest of the speech.,John finished his speech without further disruption.,The quiet allowed John to concentrate and finish.,-0.049,0.924,-0.350,-0.873,-0.492,-7.156406,-0.102249,0.627176,-4.488326,-0.064128,63.862610,0.906146,0.000000,40.053096,0.568313
test.sa-sb.sa::00302,Jane was looking for her glasses everywhere. She needed them to drive in the bright sun. After giving up she sat in her car seat. She hurt a crack and her bottom hurt.,1.0,content_diversity,Oh no!  She sat on her glasses!,"She thought is was her glasses, but it was a false alarm.","It was her glasses, but they were ok.",She started crying.,"It was not her glasses, it was her phone!",-0.081,0.860,-0.277,-0.833,-0.287,17.503594,0.437090,0.548844,9.606747,0.239894,39.981222,0.762135,0.000000,21.943465,0.418293
test.sa-sb.sa::00303,The other day I was doing laundry. While I was doing laundry a bunch of coins fell out of my pockets. It was a bunch of dimes and pennies. I was happy that this happened.,1.0,content_diversity,yes very good happy good,While I was doing laundry a bunch,yes very good happy dad,It was a bunch of dimes and pennies,yes very good happy alll,-0.176,0.797,-0.080,-0.695,-0.308,30.436719,1.251395,0.428041,13.028167,0.535649,42.415430,1.821458,0.000000,18.155548,0.779659
test.sa-sb.sa::00303,The other day I was doing laundry. While I was doing laundry a bunch of coins fell out of my pockets. It was a bunch of dimes and pennies. I was happy that this happened.,0.0,content_diversity,While I was doing laundry a bunch,different as possible from all the others.,yes very good all happy,of coins fell out of my pockets,The other day I was doing laundry,-0.038,0.914,0.040,-0.619,-0.190,21.079946,0.828776,0.644605,13.588244,0.534234,100.480874,3.361862,0.000000,64.770497,2.167074
test.sa-sb.sa::00305,Tammy's husband was working part time at a startup. His startup was in a different city. Tammy was worried about having to move. Her husband's start off became successful.,0.0,content_diversity,Tammy found a new job closer to her husbands work.,They enjoyed the commute with each other.,Tammy and her husband got to enjoy lunch breaks together since they worked close.,Tammy and her husband switched off driving during the commute.,Tammy ended up making more money than her husband in her new job.,-0.061,0.906,-0.376,-0.853,-0.376,17.223125,0.197929,0.599780,10.330090,0.118714,46.071544,0.264025,0.000000,27.632801,0.158357
test.sa-sb.sa::00306,John wanted to cheer her girlfriend up because she felt sad. John asked her what she wanted. She asked for a new computer. John bought her a new computer.,1.0,content_diversity,John's girlfried was very pleased with the computer,John's girlfriend was able to be more productive at work,John and his girlfriend had fun playing on the new computer,John and his girlfriend can now play video games together,Johns girlfriend was able to enroll in graphic design now that she had a new computer,-0.066,0.882,-0.427,-0.844,-0.558,-3.993750,0.058360,0.672617,-2.686265,0.039254,81.309971,0.875644,0.000000,54.690490,0.588973
test.sa-sb.sa::00307,"Karen proposed to her boyfriend last night. She walked right up to him and got down on one knee. He was so shocked, he started crying. People clapped and cheered when he nodded and said yes.",1.0,content_diversity,"Karen's boyfriend was embarrassed and later rejected Karen, after he thought about it.",Karen's boyfriend was so moved that he decided to surprise her with a special ring his great Grandmother when aboard the Titanic.,"Karen Later changed her mind, she admitted she was rash and didn't want to marry him after all.",Karen's father was so angry when he heard about the proposal that he refused to pay for the wedding.,"Karen's boyfriend was so pleased that he asked if they could get married right away, so they eloped right after getting the wedding license.",-0.068,0.902,-0.277,-0.878,-0.501,16.951875,0.250022,0.591684,10.030154,0.147934,128.249607,0.927588,0.000000,75.883243,0.548839
test.sa-sb.sa::00308,Jane was a substitute teacher. She had to teach a first grade class. One of the kids kept eating glue. Jane kept making him stop.,1.0,content_diversity,Jane took the kid to the school clinic to have the kid checked by a medical professional.,Jane took the glue away from the kid and then the kid cried.,The kid eventually followed Jane's instruction and stopped eating the glue.,Jane asked for help from another teacher to make the kid stop since the kid does not listen to her.,"Jane lost patience and shout at the kid, the kid cried, the parents knew about it and asked the school to fire Jane for her behavior.",-0.120,0.888,-0.345,-0.894,-0.463,-15.094687,0.034990,0.644094,-9.722399,0.022537,117.987943,0.437154,0.000000,75.995340,0.281568
test.sa-sb.sa::00308,Jane was a substitute teacher. She had to teach a first grade class. One of the kids kept eating glue. Jane kept making him stop.,0.0,content_diversity,"After several attempts to talk to the kid without success, Jane decided to confiscate the glue despite the kid's tantrums.",The kid made a fuss and cried loudly after Jane removed from his possession the glue that he was eating during class.,Jane decided to put the glue away from the child's reach to make him stop although it made the kid cry.,The kid cried after Jane confiscated the glue.,The kid did not like it when Jane took away the glue to stop him from eating it.,-0.106,0.886,-0.415,-0.955,-0.709,48.719531,0.571368,0.587932,28.643776,0.335926,112.226887,0.600637,0.000000,65.981789,0.353134
test.sa-sb.sa::00309,I woke up with my arm hurting everyday for a week. I did not know why. I used a camera to record myself sleeping. I solved the mystery.,1.0,content_diversity,I saw that I always roll over the side of my bed on top of one of my arm which affect the blood circulation on that arm.,"I saw that our five dogs, which are all a little heavy, go to my bed to sleep on my arm and then leave early morning.",I realized I have really bad sleeping position.,"I saw that my little brother sneaked into my room and played with his toys, with my arm as their battlefield.",I saw that I sleep walk and hit my arm by the door as I go out and hit it again as I go back to my bed.,-0.091,0.863,-0.245,-0.824,-0.382,6.195000,0.241090,0.549077,3.401530,0.132377,115.132843,0.471327,0.000000,63.216768,0.258794
test.sa-sb.sa::00310,Elroy was printing out papers for his presentation. Halfway through it his printer stopped working. It said it needed yellow ink even though the prints were in black. Elroy was really upset and threw the printer against the wall.,0.0,content_diversity,People thought this was scary behavior and his boss said he had to let him go.,This was just too much for his coworkers so management terminated his employment.,"Some in the office said he seemed crazed, he soon lost that job.",It was kind of shocking to folks so he was given the axe.,The scene caused fear and discomfort and resulted him being laid off.,-0.026,0.952,-0.331,-0.779,-0.584,29.342500,0.499345,0.452219,13.269249,0.225813,42.839079,0.983569,0.000000,19.372664,0.444789
test.sa-sb.sa::00311,I grilled some steaks for my friends the other day. I bought some real nice cuts from the store. I spent all day grilling them. I forgot to take them off the grill.,1.0,content_diversity,The steaks were a total loss.,I had to order pizza after I burned the steaks.,The dogs ate good today.,I had to take my friends out to eat after I ruined the steaks I was grilling.,My friends no longer come to my house for cook outs.,-0.037,0.915,-0.325,-0.776,-0.319,9.756719,0.422598,0.504857,4.925744,0.213352,56.723886,1.946989,0.000000,28.637427,0.982950
test.sa-sb.sa::00311,I grilled some steaks for my friends the other day. I bought some real nice cuts from the store. I spent all day grilling them. I forgot to take them off the grill.,0.0,content_diversity,"After I ruined the steaks, I took my friends to a nice steakhouse.","After spending alot of money on steaks, I had to spend more to take my friends out to eat.",We all went to the steakhouse to eat instead,We had a great night out eating after I burned the steaks.,"Instead of making my friends eat the overcooked steaks,I treated them to a real steak dinner.",-0.068,0.906,-0.430,-0.962,-0.684,5.304375,0.300287,0.568127,3.013557,0.170601,68.771392,0.510757,0.000000,39.070865,0.290175
test.sa-sb.sa::00312,Sam had never been to a fancy restaurant. He realized they had valet parking. He was ashamed of his modest car. He could also not afford to tip.,1.0,content_diversity,Sam decided to look for another restaurant where he is more comfortable to park.,Sam parked somewhere else and walked back to that fancy restaurant.,Sam scoured his wallet for a tip and decided to tip based on what he can afford and not what was expected of him.,Sam just asked the parking guy if he can park the car by himself instead of asking him to park it for him since he cannot afford to tip.,Sam neglected his budget and just decided to tip generously to compensate for his modest car.,-0.073,0.901,-0.270,-0.894,-0.458,22.078125,0.139702,0.592972,13.091704,0.082839,80.852359,0.379228,0.000000,47.943164,0.224872
test.sa-sb.sa::00314,Janet bought a new jacket. It fit her a bit loose. Luckily it was washable. She decided to shrink it that way.,1.0,content_diversity,"When washed it shrank down to a toddler size, she threw it away.","When it was washed, the color bled out and it was pink.","When washed, it fit her perfectly.",Washing it actually caused the seams to loosen and it was bigger.,Washing it caused it to bleed vermilion color staining her sheets.,-0.083,0.901,-0.338,-0.915,-0.462,0.220000,0.133222,0.533023,0.117265,0.071011,71.684535,0.717175,0.000000,38.209522,0.382271
test.sa-sb.sa::00314,Janet bought a new jacket. It fit her a bit loose. Luckily it was washable. She decided to shrink it that way.,0.0,content_diversity,"The jacket was suddenly even bigger, she couldn't wear it at all.","The loose seams (from washing) actually came apart, embarrassing Janet.","The loose seams (from the laundry)  exposed her skin around the arms, looking bad.","The larger jacket didn't shrink, so Janet gave it to her sister.",The Jacket was even larger so Janet took it back to get a refund.,-0.055,0.913,-0.291,-0.793,-0.328,64.978125,0.795229,0.437448,28.424576,0.347872,60.496135,0.479569,0.000000,26.463936,0.209787
test.sa-sb.sa::00317,Sam was supposed to meet friends for dinner. When he arrived nobody else was there. He got a table and waited. Nobody got there for a while.,0.0,content_diversity,The waitress was very chatty talking with Sam at the table.,Same was alone and the waiter began to walk over.,The waiter asked Sam what he would like to eat.,The waiter was in a rush and was rude to Same for not ordering.,The waiter asked Sam to leave for not ordering.,-0.085,0.879,-0.395,-0.912,-0.411,20.529688,0.345987,0.548319,11.256816,0.189711,78.955335,1.308862,0.000000,43.292704,0.717674
test.sa-sb.sa::00318,I have been looking for a new job. My friend told me about a job fair. I decided to go check it out. They had a lot of employers there.,1.0,content_diversity,I met a peculiar company representative who was very interested in my resume.,"None of the employers, however, had open positions in my field.","After walking around the job fair, I realized my friend was one of the employers at the job fair.","I met with many prospective employers, and left the job fair with three job offers!","Once I arrived, I realized I had forgotten my resume.",-0.057,0.898,-0.312,-0.849,-0.349,21.170625,0.171539,0.672420,14.235552,0.115346,76.185951,0.668229,0.000000,51.228959,0.449330
test.sa-sb.sa::00319,"Harry was a chimney sweep. At most houses, when he brought out his vacuum, the cats would run. However, at one, the cat was always very interested in everything. He liked to go to that house.",0.0,content_diversity,The cat was absent one day.,He missed the cat when he wasn't around the next visit.,He was surprised to see the house empty during the next trip.,"When the cat was gone, Harry was disappointed.",But the cat wasn't there every time.,-0.067,0.916,-0.373,-0.806,-0.468,29.270938,0.424718,0.578426,16.931074,0.245668,44.951723,0.687779,0.000000,26.001250,0.397829
test.sa-sb.sa::00320,"Lea and Sean bought tickets to a painting class. They painted a picture of the Chicago skyline. Sean added fireworks to his picture. After the class, they went to a bar and had cocktails.",1.0,content_diversity,They talked about what they had painted.,Lea thought her painting was not very exciting.,Sean said he had fun painting and would like to do it again.,They sat ii silence and watched the other people drinking at the bar.,They were both tired and wanted to go home.,-0.017,0.968,-0.277,-0.713,-0.203,30.279375,0.463120,0.604569,18.305976,0.279988,95.992731,1.069826,0.000000,58.034245,0.646784
